image,n_patches,largest_patch,patch_50+_pix,n_features,mean_patch_size,sdx_largest,sdy_largest,sdx_2nd_largest,sdy_2nd_largest,center_X_largest,center_Y_largest,center_X_2largest,center_Y_2largest
outputs/tmp_0005_median.npy,21,4,1,769,1.3157894736842106,0.92307692307692324,3.6137475835527217,1.9917183909278768,1.7744746632675577,208.38461538461539,23.692307692307693,202.18181818181819,155.81818181818181
outputs/tmp_0006_median.npy,11,7,1,628,1.7777777777777777,1.2833778958394957,1.1910856900774462,0.7745966692414834,0.97979589711327109,129.0,79.411764705882348,131.0,75.799999999999997
outputs/tmp_0007_median.npy,26,11,1,1150,1.75,5.8129301424957767,2.3507935670339082,1.7399263633843818,1.7275343701356567,123.97674418604652,143.09302325581396,202.3125,154.875
outputs/tmp_0008_median.npy,13,29,1,588,3.7272727272727271,1.5658269569007031,3.1185932057205603,1.716608738801646,0.82848689340530834,79.69047619047619,343.1904761904762,204.76923076923077,1.9230769230769231
outputs/tmp_0009_median.npy,15,27,1,705,3.0,2.0308557309666284,1.8967076738390658,0.60569291338552389,1.9029718272081506,130.22499999999999,74.549999999999997,251.30769230769232,108.38461538461539
outputs/tmp_0010_median.npy,24,4,1,920,1.4090909090909092,1.595893166850463,2.5523809350290954,0.93630479367920938,4.1931160516043704,217.875,300.28125,251.69999999999999,106.86666666666666
outputs/tmp_0011_median.npy,25,65,2,1122,4.0,9.2539236177941344,1.0578153391353446,1.2672282142292979,3.0040364002251287,226.38709677419354,63.387096774193552,220.46428571428572,127.10714285714286
outputs/tmp_0012_median.npy,27,5,1,969,1.76,0.95684667296048809,4.5067850083081522,2.1907475892945767,4.2541156542811578,271.80000000000001,996.0,253.47499999999999,587.45000000000005
outputs/tmp_0013_median.npy,16,117,2,809,11.642857142857142,5.2437606333634168,4.3773990617835503,1.9404908536970815,2.2842385134302674,126.3170731707317,32.445121951219512,132.02127659574469,76.872340425531917
outputs/tmp_0014_median.npy,21,4,1,1005,1.263157894736842,0.91738759529437719,3.2824381182285829,0.89847439352920044,1.884415136896131,272.72000000000003,502.83999999999997,269.04761904761904,253.85714285714286
outputs/tmp_0015_median.npy,13,19,1,869,2.7272727272727271,1.9247011471195226,1.2975603458786302,0.98601329718326935,1.2133516482134197,127.19354838709677,77.838709677419359,265.16666666666669,574.83333333333337
outputs/tmp_0016_median.npy,12,5,1,538,1.3999999999999999,1.2578641509408806,1.4360439485692011,0.79999999999999993,2.0024984394500787,128.13333333333333,80.066666666666663,201.59999999999999,230.69999999999999
outputs/tmp_0017_median.npy,11,2,1,607,1.1111111111111112,1.2398346997259868,0.71581889763743733,1.0440306508910551,1.0246950765959599,132.09090909090909,92.181818181818187,132.09999999999999,156.5
outputs/tmp_0018_median.npy,17,2,1,733,1.2,0.49930699897395464,3.012439583421934,0.57735026918962573,2.6010444246043609,96.473684210526315,291.36842105263156,174.66666666666666,724.88888888888891
outputs/tmp_0019_median.npy,14,9,1,638,1.6666666666666667,4.4675702203176826,0.60982135594598563,2.2776083947860748,0.75920279826202486,114.42857142857143,287.23809523809524,122.25,38.583333333333336
outputs/tmp_0020_median.npy,11,22,1,446,3.4444444444444446,1.6485670861387474,2.0651025246945975,1.1000000000000001,0.74833147735478822,129.03125,75.71875,253.69999999999999,538.79999999999995
outputs/tmp_0021_median.npy,11,3,1,491,1.3333333333333333,1.049090899768143,1.049090899768143,1.1357816691600546,0.70000000000000007,133.76923076923077,71.230769230769226,132.09999999999999,77.099999999999994
outputs/tmp_0022_median.npy,9,2,1,541,1.1428571428571428,0.73702773119008891,1.3333333333333333,1.1780301787479031,0.49487165930539351,130.11111111111111,73.333333333333329,133.57142857142858,40.428571428571431
outputs/tmp_0023_median.npy,15,7,1,609,1.6923076923076923,1.4021317823127912,1.4393865528040741,0.33071891388307384,4.121210380458634,130.65217391304347,75.434782608695656,217.125,103.875
outputs/tmp_0024_median.npy,12,33,1,614,4.2000000000000002,2.473001867545757,2.2693194372963617,0.29999999999999999,2.4677925358506134,130.97674418604652,75.325581395348834,187.09999999999999,323.10000000000002
outputs/tmp_0025_median.npy,13,2,1,408,1.0909090909090908,1.0029542161850229,1.0029542161850227,0.92421137553411803,1.0374916331657276,132.61538461538461,91.615384615384613,126.75,77.416666666666671
outputs/tmp_0026_median.npy,10,2,1,436,1.25,0.93596637645336367,0.93596637645336367,0.81649658092772603,0.94280904158206336,132.81818181818181,70.818181818181813,48.0,28.333333333333332
outputs/tmp_0027_median.npy,13,7,1,515,2.0,1.3057962971896702,1.8841694504365605,0.78062474979979979,3.2781235104858388,132.65217391304347,73.565217391304344,209.125,20.4375
outputs/tmp_0028_median.npy,15,6,1,507,1.7692307692307692,3.9155583538267211,0.49300664859163468,1.3146843962443591,1.0671873729054748,122.54166666666667,141.58333333333334,133.77777777777777,76.5
outputs/tmp_0029_median.npy,17,122,2,571,9.3333333333333339,4.6598173452682685,2.9733656645427478,0.74803528439746814,2.4809523682931949,151.65957446808511,179.17730496453902,132.57894736842104,75.94736842105263
outputs/tmp_0030_median.npy,12,40,1,434,6.7000000000000002,2.5220052300942668,4.1738548146576484,1.9807749462660067,1.7536405281701311,151.30882352941177,228.9264705882353,138.92857142857142,221.67857142857142
outputs/tmp_0031_median.npy,13,88,2,435,12.454545454545455,7.0236794555195816,1.7164585004184911,1.8898677202386414,2.4944738924270182,166.17391304347825,239.768115942029,135.22,256.24000000000001
outputs/tmp_0032_median.npy,20,16,1,701,3.0555555555555554,1.6318536786646738,3.540400934288404,2.4499754153849138,2.4213997358030936,127.375,292.53571428571428,133.5609756097561,280.8780487804878
outputs/tmp_0033_median.npy,14,8,1,443,2.5833333333333335,2.2421738893315122,2.2722424909106862,1.257078722109418,1.9737648288109966,128.8125,309.34375,132.77777777777777,75.740740740740748
outputs/tmp_0034_median.npy,12,28,1,534,3.7999999999999998,1.3179586949637332,2.5758704317691001,1.0679400113155209,0.79252708064375887,134.17948717948718,82.07692307692308,132.63636363636363,75.090909090909093
outputs/tmp_0035_median.npy,15,9,1,454,2.0769230769230771,1.4374722712498647,2.0009564039759202,0.94658874161205409,2.2775305832537036,133.92857142857142,74.321428571428569,132.13043478260869,89.826086956521735
outputs/tmp_0036_median.npy,32,7,1,877,1.6000000000000001,1.1318713978662895,6.9164105353772598,1.427777557196662,3.0151732688636388,204.67346938775509,320.57142857142856,220.9047619047619,128.16666666666666
outputs/tmp_0037_median.npy,15,12,1,620,2.1538461538461537,1.645806836383686,1.4466328940277955,2.633297563011693,0.49215295678475035,132.34482758620689,78.103448275862064,124.64705882352941,141.58823529411765
outputs/tmp_0038_median.npy,26,8,1,985,1.7916666666666667,1.4522353815087228,4.7878548139023867,1.0584496123359126,3.2083061168445233,245.56818181818181,473.59090909090907,182.46153846153845,629.25641025641028
outputs/tmp_0039_median.npy,15,3,1,617,1.5384615384615385,0.89847439352920033,2.5563934345656278,2.0,1.0076865081787252,217.04761904761904,107.19047619047619,217.0,16.611111111111111
outputs/tmp_0040_median.npy,18,17,1,869,2.5,6.4420724492975703,1.2952115168148051,1.5937159582421065,1.4409680388158821,121.63414634146342,142.07317073170731,132.04166666666666,74.916666666666671
outputs/tmp_0041_median.npy,16,12,1,807,2.4285714285714284,6.0111461096050904,0.64775908850026476,1.232821467718072,1.6544606600382998,119.54285714285714,141.74285714285713,128.95652173913044,78.043478260869563
outputs/tmp_0042_median.npy,25,8,1,1025,1.5652173913043479,0.92525636587155058,4.3554622179756413,6.5777227051738167,1.6470588235294117,265.81081081081084,855.94594594594594,121.70588235294117,142.41176470588235
outputs/tmp_0043_median.npy,12,29,1,556,3.8999999999999999,1.6939229616484925,2.7744368798010166,1.2128785512842122,0.98752549920001975,130.67500000000001,75.450000000000003,253.72727272727272,586.5454545454545
outputs/tmp_0044_median.npy,26,8,1,1082,1.5,1.1299754032630742,2.9361354126524382,1.6298347997374447,1.7990617187235283,220.51351351351352,128.02702702702703,202.58620689655172,155.06896551724137
outputs/tmp_0045_median.npy,16,49,1,610,4.4285714285714288,1.9297305289433819,3.4096331749182558,1.0594569267279519,1.1627728997214075,132.07936507936509,73.730158730158735,133.85714285714286,84.928571428571431
outputs/tmp_0046_median.npy,14,21,1,473,4.25,1.9988902246440436,3.5237990526296485,2.0808161664037859,2.7395813772269992,129.65384615384616,73.92307692307692,80.114285714285714,159.25714285714287
outputs/tmp_0047_median.npy,20,22,1,717,2.5,1.871712619112353,3.488300727571167,0.47140452079103168,5.115166718256166,130.41304347826087,77.695652173913047,201.33333333333334,222.54166666666666
outputs/tmp_0048_median.npy,11,27,1,453,4.2222222222222223,2.2164290035871086,1.6466250623592127,1.1785113019775793,0.95379359518829965,130.89743589743588,76.820512820512818,132.66666666666666,89.916666666666671
outputs/tmp_0049_median.npy,12,14,1,536,2.3999999999999999,1.3169662106523463,1.6277591959500646,0.0,3.1622776601683795,130.16,76.480000000000004,35.0,284.0
outputs/tmp_0050_median.npy,20,8,1,847,1.8888888888888888,2.0352004364009288,1.6984987368802116,5.7241097210627814,0.43822813208145306,128.02857142857144,76.828571428571422,119.77777777777777,141.74074074074073
outputs/tmp_0051_median.npy,13,17,1,526,2.6363636363636362,2.6322782696532845,1.1469767022723498,0.76923076923076927,1.3674145257408599,130.73333333333332,75.466666666666669,57.846153846153847,178.76923076923077
outputs/tmp_0052_median.npy,13,3,1,620,1.2727272727272727,1.1469767022723503,1.0749676997731399,0.79930525388545326,1.2555432644432802,130.13333333333333,76.666666666666671,133.83333333333334,72.583333333333329
outputs/tmp_0053_median.npy,13,31,1,395,4.2727272727272725,2.4803918541230536,1.8539325694917337,1.3232025740237638,1.2422771812907574,127.8125,77.354166666666671,129.88235294117646,86.470588235294116
outputs/tmp_0054_median.npy,15,11,1,378,2.5384615384615383,2.4290983988183492,1.2370435791066525,1.7627089541790095,1.2672282142292979,132.26470588235293,71.617647058823536,131.5,76.964285714285708
outputs/tmp_0055_median.npy,15,20,1,524,2.6923076923076925,2.196201827960218,1.9170692008865131,1.4776988021921111,1.0532687216470449,130.19444444444446,73.861111111111114,132.0625,84.625
outputs/tmp_0056_median.npy,15,4,1,508,1.5384615384615385,1.9107050140703694,1.1799534946060826,1.2887589588356849,1.2478354962115545,131.66666666666666,75.523809523809518,56.470588235294116,177.8235294117647
outputs/tmp_0057_median.npy,14,4,1,598,1.5,1.2653489768601376,1.7582413777357964,1.8427033281447005,0.88443327742810662,81.631578947368425,95.473684210526315,52.733333333333334,179.53333333333333
outputs/tmp_0058_median.npy,15,17,1,509,2.6153846153846154,1.6227967795614773,3.1311470154965675,1.9242809417694555,1.5295724359227625,67.228571428571428,266.28571428571428,132.80000000000001,77.942857142857136
outputs/tmp_0059_median.npy,18,11,1,608,2.0625,1.3179621472004752,2.1980252225333388,3.4793476563030534,0.97220346847816952,131.70588235294119,78.852941176470594,106.73913043478261,1.5217391304347827
outputs/tmp_0060_median.npy,27,5,1,1014,1.3999999999999999,1.1811273125260722,2.9073926633266156,0.84801875124854165,3.6383587400073201,131.22222222222223,78.638888888888886,250.94444444444446,106.38888888888889
outputs/tmp_0061_median.npy,18,23,1,616,3.125,2.2401049022506232,3.0044181230917526,2.1829581128480178,1.4106012612951071,65.627450980392155,289.58823529411762,131.14285714285714,73.285714285714292
