,X,img130,img131,img132,img133,img134,img135,img136,img137,img138,img139,img140,img141,img142,img143,img144,img145,img146,img147,img148,img149,img150,img151,img152,img153,img154,img155,img156,img157,img158,img159
22,30.41015625,2.52504480704,0.698970004336,1.6232492904,0.0,0.0,0.602059991328,2.66838591669,0.903089986992,1.14612803568,0.301029995664,0.0,1.61278385672,1.81954393554,1.81291335664,1.7242758696,2.06818586175,2.08990511144,1.32221929473,1.23044892138,2.07554696139,2.24551266781,2.44090908207,0.47712125472,2.71600334363,1.11394335231,1.94939000664,1.32221929473,0.903089986992,0.602059991328,2.651278014
23,31.76171875,2.37291200297,0.0,1.47712125472,2.08990511144,2.37657695706,0.845098040014,2.61489721603,0.778151250384,1.0,0.0,2.08278537032,1.54406804435,1.9956351946,1.23044892138,1.56820172407,2.34830486305,1.85733249643,1.78532983501,1.04139268516,2.07188200731,2.49415459402,2.2833012287,0.0,2.34439227369,1.38021124171,1.77815125038,0.698970004336,0.903089986992,1.39794000867,2.56820172407
24,33.11328125,0.0,0.778151250384,1.50514997832,1.86923171973,2.16435285578,0.698970004336,2.46982201598,0.903089986992,0.698970004336,0.301029995664,1.92427928606,1.38021124171,1.76342799356,1.2552725051,1.53147891704,1.92427928606,2.13353890837,1.6232492904,1.17609125906,1.94448267215,2.14301480025,0.0,0.0,2.56937390962,1.27875360095,1.75587485567,0.778151250384,0.47712125472,0.954242509439,2.1303337685
25,34.46484375,2.21748394421,0.0,0.0,0.0,0.0,0.602059991328,0.0,0.845098040014,0.698970004336,0.0,0.0,1.32221929473,1.65321251378,1.71600334363,1.81291335664,1.83250891271,1.9731278536,1.63346845558,0.778151250384,1.95424250944,2.3242824553,2.14921911266,0.47712125472,2.38381536598,0.845098040014,0.0,0.698970004336,0.301029995664,0.954242509439,2.44560420327
26,35.81640625,2.16136800223,0.0,1.23044892138,1.71600334363,2.02118929907,0.903089986992,2.3384564936,0.602059991328,0.0,0.0,1.78532983501,1.34242268082,1.92941892571,1.11394335231,1.47712125472,2.13353890837,2.13672056716,1.47712125472,0.301029995664,1.74818802701,2.10380372096,2.05690485134,0.301029995664,2.02530586526,0.0,1.61278385672,0.845098040014,0.602059991328,0.602059991328,2.31386722037
27,37.16796875,0.0,0.301029995664,1.17609125906,1.61278385672,0.0,0.47712125472,2.29446622616,0.903089986992,1.0,0.0,0.0,1.27875360095,1.55630250077,1.14612803568,1.27875360095,1.73239375982,1.79934054945,1.04139268516,0.698970004336,1.96848294855,2.35983548234,0.0,0.0,2.17609125906,1.11394335231,1.39794000867,0.47712125472,0.0,0.0,2.21748394421
28,38.51953125,1.90848501888,0.0,1.14612803568,0.0,1.83250891271,0.0,2.20951501454,0.698970004336,0.301029995664,0.0,1.51851393988,0.0,1.56820172407,1.47712125472,1.41497334797,1.76342799356,2.08278537032,1.32221929473,0.47712125472,1.98677173427,2.06818586175,2.04139268516,0.0,2.1105897103,0.903089986992,1.27875360095,0.602059991328,0.0,0.903089986992,2.07188200731
29,39.87109375,1.7075701761,0.0,1.0,1.43136376416,1.67209785794,1.07918124605,2.11727129566,0.778151250384,0.602059991328,0.0,1.17609125906,0.845098040014,1.57978359662,1.23044892138,1.39794000867,2.13353890837,1.6232492904,1.50514997832,0.845098040014,1.60205999133,2.34830486305,1.83250891271,0.0,1.73239375982,0.845098040014,0.0,0.47712125472,0.301029995664,0.301029995664,1.74036268949
30,41.22265625,0.0,0.0,1.2552725051,1.38021124171,0.0,0.47712125472,2.02938377769,0.778151250384,0.301029995664,0.0,0.0,1.04139268516,1.71600334363,1.2552725051,1.11394335231,1.84509804001,1.97772360529,1.23044892138,0.602059991328,1.4623979979,2.07918124605,0.0,0.0,1.99122607569,1.07918124605,1.11394335231,0.903089986992,0.0,0.602059991328,2.05690485134
31,42.57421875,1.69897000434,0.301029995664,0.778151250384,0.0,1.57978359662,0.301029995664,1.90848501888,0.47712125472,0.301029995664,0.0,1.32221929473,0.698970004336,1.49136169383,1.20411998266,1.14612803568,1.81291335664,1.7242758696,1.0,0.0,1.55630250077,2.27184160654,1.88649072517,0.0,1.55630250077,1.0,1.14612803568,0.778151250384,0.0,0.0,1.86923171973
32,43.92578125,1.47712125472,0.301029995664,1.04139268516,1.2552725051,1.63346845558,0.954242509439,1.86923171973,0.698970004336,0.0,0.0,1.07918124605,1.07918124605,1.57978359662,1.57978359662,0.778151250384,2.06445798923,2.07188200731,1.50514997832,0.602059991328,1.2552725051,2.19312459835,1.88649072517,0.47712125472,1.75587485567,0.301029995664,0.845098040014,0.301029995664,0.0,0.0,1.89209460269
33,45.27734375,0.0,0.0,0.698970004336,1.17609125906,0.0,0.47712125472,1.79934054945,0.0,0.47712125472,0.0,0.0,1.0,1.66275783168,1.11394335231,0.778151250384,1.73239375982,1.55630250077,1.61278385672,0.845098040014,1.39794000867,1.90308998699,0.0,0.0,1.53147891704,0.602059991328,1.04139268516,0.301029995664,0.301029995664,0.0,1.64345267649
34,46.62890625,1.23044892138,0.0,0.903089986992,1.07918124605,1.32221929473,0.301029995664,1.81954393554,0.0,0.0,0.0,1.2552725051,1.04139268516,1.39794000867,1.23044892138,0.954242509439,2.07554696139,1.98227123304,1.47712125472,0.0,1.38021124171,1.99122607569,1.65321251378,0.0,1.07918124605,0.0,0.0,0.47712125472,0.0,0.0,1.44715803134
35,47.98046875,1.14612803568,0.0,0.602059991328,0.0,1.32221929473,0.301029995664,1.63346845558,0.602059991328,0.301029995664,0.0,0.47712125472,0.0,1.2552725051,1.2552725051,0.845098040014,1.6232492904,1.57978359662,1.14612803568,0.778151250384,1.23044892138,1.83250891271,1.44715803134,0.0,1.30102999566,0.301029995664,1.04139268516,0.0,0.0,0.0,1.38021124171
36,49.33203125,0.0,0.0,0.698970004336,0.845098040014,0.0,0.602059991328,1.61278385672,0.0,0.301029995664,0.301029995664,0.0,0.903089986992,1.32221929473,0.845098040014,1.0,1.75587485567,1.95904139232,0.845098040014,0.698970004336,0.778151250384,1.83884909074,0.0,0.0,1.47712125472,0.301029995664,0.845098040014,0.0,0.0,0.0,1.41497334797
37,50.68359375,1.34242268082,0.301029995664,0.602059991328,0.698970004336,0.698970004336,0.301029995664,1.56820172407,0.0,0.0,0.0,1.11394335231,0.602059991328,1.49136169383,0.845098040014,0.47712125472,2.06069784035,1.57978359662,1.39794000867,0.602059991328,0.602059991328,1.49136169383,1.38021124171,0.0,1.0,0.602059991328,0.903089986992,0.0,0.0,0.0,1.36172783602
38,52.03515625,1.2552725051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602059991328,1.07918124605,0.903089986992,0.903089986992,1.7242758696,1.83250891271,1.39794000867,0.698970004336,0.47712125472,1.65321251378,1.44715803134,0.301029995664,1.07918124605,1.0,0.0,0.0,0.0,0.0,1.32221929473
39,53.38671875,0.0,0.0,0.301029995664,0.903089986992,1.0,0.47712125472,1.54406804435,0.0,0.0,0.0,0.602059991328,0.301029995664,1.36172783602,1.0,0.698970004336,1.64345267649,1.54406804435,1.56820172407,0.845098040014,0.47712125472,1.27875360095,0.0,0.301029995664,0.903089986992,0.698970004336,1.07918124605,0.0,0.0,0.0,0.778151250384
40,54.73828125,1.07918124605,0.0,0.47712125472,0.778151250384,0.845098040014,0.903089986992,1.38021124171,0.0,0.301029995664,0.602059991328,0.698970004336,0.0,1.32221929473,1.0,0.0,2.07554696139,1.74818802701,1.11394335231,0.0,0.0,1.51851393988,1.23044892138,0.0,0.903089986992,0.47712125472,0.301029995664,0.0,0.0,0.301029995664,1.30102999566
41,56.08984375,1.07918124605,0.0,0.845098040014,0.0,0.0,0.47712125472,1.20411998266,0.0,0.301029995664,0.47712125472,0.0,0.0,0.845098040014,1.38021124171,0.698970004336,1.56820172407,1.4623979979,1.14612803568,0.301029995664,0.0,0.778151250384,1.14612803568,0.0,0.903089986992,0.602059991328,0.778151250384,0.0,0.0,0.0,1.2552725051
42,57.44140625,0.0,0.0,0.778151250384,0.0,0.954242509439,0.845098040014,1.2552725051,0.0,0.0,0.0,0.698970004336,0.0,0.602059991328,0.698970004336,0.602059991328,1.68124123738,1.7923916895,1.04139268516,0.301029995664,0.778151250384,1.49136169383,0.0,0.0,0.903089986992,0.0,0.0,0.301029995664,0.0,0.0,1.27875360095
43,58.79296875,0.845098040014,0.0,0.903089986992,0.301029995664,0.47712125472,0.602059991328,1.11394335231,0.0,0.0,0.0,0.0,0.0,1.23044892138,1.14612803568,0.698970004336,1.94939000664,1.34242268082,1.44715803134,0.602059991328,0.0,1.32221929473,1.11394335231,0.0,0.602059991328,0.903089986992,0.698970004336,0.0,0.301029995664,0.0,1.27875360095
44,60.14453125,0.845098040014,0.0,0.903089986992,0.0,0.0,0.0,1.0,0.0,0.0,0.301029995664,0.0,0.0,0.954242509439,1.14612803568,0.301029995664,1.59106460703,1.57978359662,0.954242509439,0.0,0.0,0.845098040014,0.954242509439,0.0,0.845098040014,0.301029995664,0.602059991328,0.0,0.0,0.0,1.0
45,61.49609375,0.0,0.0,0.0,0.602059991328,0.698970004336,0.0,1.04139268516,0.0,0.0,0.0,0.778151250384,0.47712125472,1.04139268516,1.0,0.0,1.47712125472,1.11394335231,1.0,0.778151250384,0.0,1.0,0.0,0.0,0.301029995664,1.17609125906,0.698970004336,0.602059991328,0.0,0.0,0.954242509439
46,62.84765625,0.698970004336,0.301029995664,0.301029995664,0.778151250384,0.0,0.0,1.07918124605,0.0,0.0,0.0,0.602059991328,0.0,1.27875360095,1.0,0.47712125472,1.73239375982,1.36172783602,1.17609125906,0.301029995664,0.0,0.698970004336,0.47712125472,0.0,0.0,0.698970004336,0.0,0.698970004336,0.0,0.301029995664,1.17609125906
47,64.19921875,1.0,0.0,0.0,0.0,0.0,0.0,0.845098040014,0.0,0.0,0.0,0.0,0.301029995664,1.39794000867,0.845098040014,0.0,1.32221929473,1.04139268516,1.23044892138,0.47712125472,0.47712125472,0.845098040014,0.845098040014,0.0,0.47712125472,0.698970004336,0.0,0.47712125472,0.0,0.0,1.0
48,65.55078125,0.0,0.0,0.47712125472,0.602059991328,0.301029995664,0.0,0.903089986992,0.602059991328,0.0,0.0,0.47712125472,0.0,1.14612803568,1.14612803568,0.0,1.38021124171,1.30102999566,1.11394335231,0.301029995664,0.778151250384,0.301029995664,0.0,0.0,0.301029995664,0.698970004336,0.778151250384,0.698970004336,0.0,0.0,0.954242509439
49,66.90234375,0.301029995664,0.0,0.47712125472,0.0,0.301029995664,0.0,0.698970004336,0.0,0.0,0.0,0.301029995664,0.0,1.0,0.602059991328,0.0,1.69019608003,1.0,1.0,0.0,0.0,0.845098040014,0.0,0.0,0.301029995664,0.47712125472,0.0,0.301029995664,0.0,0.0,0.778151250384
50,68.25390625,0.602059991328,0.0,0.0,0.301029995664,0.0,0.602059991328,0.778151250384,0.602059991328,0.0,0.0,0.0,0.301029995664,1.39794000867,0.47712125472,0.0,1.43136376416,1.23044892138,0.903089986992,0.0,0.0,0.301029995664,0.602059991328,0.0,0.301029995664,0.47712125472,0.0,0.0,0.301029995664,0.0,0.698970004336
51,69.60546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04139268516,0.954242509439,0.47712125472,0.47712125472,1.04139268516,1.2552725051,0.0,0.0,0.602059991328,0.0,0.0,0.0,0.602059991328,0.0,0.301029995664,0.0,0.0,0.47712125472
52,70.95703125,0.301029995664,0.0,0.47712125472,0.301029995664,0.0,0.47712125472,0.301029995664,0.47712125472,0.0,0.0,0.0,0.0,0.602059991328,0.301029995664,0.47712125472,1.41497334797,1.23044892138,1.04139268516,0.0,0.0,0.0,0.0,0.0,0.602059991328,0.47712125472,0.0,0.301029995664,0.0,0.0,0.778151250384
53,72.30859375,0.47712125472,0.0,0.778151250384,0.0,0.0,0.47712125472,0.954242509439,0.602059991328,0.0,0.0,0.301029995664,0.0,1.2552725051,0.602059991328,0.0,0.845098040014,1.14612803568,1.07918124605,0.602059991328,0.0,0.0,0.602059991328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125472
54,73.66015625,0.0,0.0,0.301029995664,0.0,0.0,0.0,1.0,0.47712125472,0.0,0.0,0.698970004336,0.0,1.34242268082,0.778151250384,0.0,0.954242509439,1.30102999566,0.778151250384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,75.01171875,0.47712125472,0.0,0.0,0.0,0.0,0.0,0.602059991328,0.602059991328,0.0,0.0,0.0,0.0,0.845098040014,0.602059991328,0.0,1.11394335231,1.14612803568,1.20411998266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301029995664
56,76.36328125,0.0,0.0,0.0,0.0,0.0,0.698970004336,0.602059991328,0.0,0.0,0.0,0.301029995664,0.0,1.11394335231,0.47712125472,0.0,0.698970004336,0.845098040014,1.30102999566,0.698970004336,0.0,0.0,0.47712125472,0.0,0.0,0.301029995664,0.0,0.0,0.0,0.0,0.0
57,77.71484375,0.0,0.0,0.0,0.0,0.301029995664,0.778151250384,0.301029995664,0.0,0.0,0.0,0.301029995664,0.0,1.11394335231,0.0,0.0,0.602059991328,0.903089986992,1.32221929473,0.47712125472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,79.06640625,0.0,0.0,0.0,0.301029995664,0.0,0.0,0.47712125472,0.0,0.0,0.0,0.0,0.0,1.17609125906,0.47712125472,0.0,0.698970004336,0.698970004336,0.602059991328,0.0,0.0,0.301029995664,0.0,0.301029995664,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125472
59,80.41796875,0.0,0.0,0.0,0.301029995664,0.0,0.0,0.0,0.0,0.0,0.301029995664,0.47712125472,0.301029995664,1.0,0.47712125472,0.0,0.903089986992,0.301029995664,0.301029995664,0.0,0.0,0.0,0.0,0.0,0.0,0.602059991328,0.0,0.0,0.0,0.0,0.301029995664
60,81.76953125,0.0,0.0,0.301029995664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07918124605,0.602059991328,0.301029995664,0.47712125472,0.301029995664,0.47712125472,0.602059991328,0.0,0.0,0.0,0.0,0.301029995664,0.0,0.0,0.778151250384,0.0,0.0,0.301029995664
61,83.12109375,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125472,0.301029995664,0.0,0.0,0.0,0.0,0.845098040014,0.778151250384,0.47712125472,1.17609125906,0.778151250384,0.602059991328,0.0,0.301029995664,0.0,0.0,0.0,0.0,0.47712125472,0.0,0.0,0.0,0.0,0.301029995664
62,84.47265625,0.0,0.0,0.0,0.0,0.0,0.301029995664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602059991328,0.301029995664,0.301029995664,0.47712125472,0.602059991328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301029995664,0.0,0.0,0.0,0.0
63,85.82421875,0.0,0.47712125472,0.47712125472,0.0,0.0,0.602059991328,0.0,0.0,0.47712125472,0.0,0.0,0.0,0.0,0.301029995664,0.602059991328,0.903089986992,0.602059991328,0.47712125472,0.47712125472,0.0,0.0,0.47712125472,0.0,0.0,0.47712125472,0.301029995664,0.602059991328,0.47712125472,0.0,0.0
