,X,img130,img131,img132,img133,img134,img135,img136,img137,img138,img139,img140,img141,img142,img143,img144,img145,img146,img147,img148,img149,img150,img151,img152,img153,img154,img155,img156,img157,img158,img159
20,27.70703125,3.4814426285,2.26007138799,1.04139268516,2.85491302231,2.51982799378,1.39794000867,2.58319877397,1.90308998699,2.06818586175,1.8260748027,2.47856649559,1.76342799356,2.73878055848,2.39445168083,2.80550085816,2.41995574849,2.50514997832,2.32014628611,2.5301996982,1.0,2.54157924395,3.01494034979,0.0,3.15745676813,1.83884909074,1.92941892571,2.7259116323,1.04139268516,0.301029995664,2.3384564936
21,29.05859375,3.51148228863,1.99122607569,0.903089986992,2.57054293988,2.21484384805,1.41497334797,2.40823996531,1.65321251378,1.93449845124,1.68124123738,2.19312459835,1.67209785794,2.61066016309,2.44090908207,2.50514997832,2.42813479403,2.45331834005,2.30319605742,2.39967372148,1.17609125906,2.59769518593,3.05499586153,0.0,3.0762762554,1.76342799356,1.86332286012,2.41830129132,0.698970004336,0.301029995664,2.06445798923
22,30.41015625,3.19173039336,1.83250891271,1.17609125906,2.61489721603,2.07918124605,1.32221929473,2.39269695326,1.7242758696,1.84509804001,1.68124123738,2.28103336725,1.59106460703,2.45178643552,2.48713837548,2.43296929087,2.50379068306,2.39269695326,2.11727129566,2.38201704257,1.07918124605,2.51454775266,2.72263392253,0.845098040014,2.93851972518,1.53147891704,1.55630250077,2.50514997832,1.17609125906,0.0,1.84509804001
23,31.76171875,3.0937717815,1.8260748027,0.778151250384,2.52891670028,1.97772360529,1.34242268082,2.16435285578,1.50514997832,1.7075701761,1.66275783168,2.05690485134,1.04139268516,2.44870631991,2.19033169817,2.42160392687,2.36548798489,2.26481782301,2.1398790864,2.24054924828,0.301029995664,2.32221929473,2.86033800657,0.845098040014,2.81090428067,1.54406804435,1.38021124171,2.38916608436,1.20411998266,0.0,1.86923171973
24,33.11328125,2.9951962916,1.69897000434,1.2552725051,2.3242824553,2.05690485134,1.32221929473,2.16435285578,1.41497334797,1.63346845558,1.17609125906,1.97772360529,0.778151250384,2.40312052118,2.17318626841,2.31175386106,2.32221929473,2.34044411484,2.14612803568,2.00860017176,0.778151250384,2.47856649559,2.50379068306,0.602059991328,2.72098574415,1.66275783168,1.51851393988,2.10037054512,1.11394335231,0.0,1.84509804001
25,34.46484375,2.86033800657,1.59106460703,1.0,2.14921911266,1.66275783168,1.23044892138,2.04532297879,1.53147891704,1.57978359662,1.34242268082,1.83884909074,0.903089986992,2.18752072084,2.12057393121,2.20411998266,2.42160392687,2.32014628611,1.92941892571,1.78532983501,0.845098040014,2.37474834601,2.52504480704,1.0,2.61066016309,1.50514997832,1.38021124171,2.12057393121,0.698970004336,0.0,1.63346845558
26,35.81640625,2.81358098857,1.7075701761,0.47712125472,2.08278537032,1.39794000867,0.778151250384,2.05307844348,1.44715803134,1.44715803134,1.20411998266,1.76342799356,1.04139268516,2.19589965241,2.23044892138,2.23044892138,2.23804610313,2.2121876044,1.83884909074,1.59106460703,0.47712125472,2.43775056282,2.57863920997,0.778151250384,2.58546072951,1.60205999133,1.14612803568,2.0170333393,0.698970004336,0.0,1.55630250077
27,37.16796875,2.68752896121,1.54406804435,0.698970004336,1.91907809238,1.54406804435,1.20411998266,1.85125834872,1.23044892138,1.4623979979,1.44715803134,1.54406804435,0.602059991328,2.08635983067,1.93951925262,2.0170333393,2.20951501454,2.13672056716,1.77815125038,1.74036268949,0.845098040014,2.43136376416,2.28780172993,0.0,2.41161970596,1.51851393988,0.954242509439,1.7242758696,0.698970004336,0.0,1.50514997832
28,38.51953125,2.778874472,1.34242268082,0.47712125472,1.73239375982,1.49136169383,1.34242268082,1.76342799356,1.20411998266,1.34242268082,1.07918124605,1.47712125472,0.0,2.24797326636,1.88649072517,1.86923171973,2.13672056716,2.24303804869,1.80617997398,1.74818802701,0.0,2.19865708695,2.37839790095,0.698970004336,2.33243845992,1.34242268082,1.34242268082,1.84509804001,0.778151250384,0.0,1.63346845558
29,39.87109375,2.52374646681,1.20411998266,0.0,1.96848294855,1.30102999566,1.04139268516,1.61278385672,1.32221929473,1.39794000867,0.845098040014,1.53147891704,0.47712125472,2.0170333393,1.75587485567,1.71600334363,2.16136800223,2.15533603747,1.83250891271,1.50514997832,0.47712125472,2.17026171539,2.08278537032,0.0,2.2121876044,1.20411998266,1.17609125906,1.71600334363,0.0,0.0,1.4623979979
30,41.22265625,2.39967372148,1.27875360095,0.698970004336,1.6232492904,1.23044892138,1.04139268516,1.57978359662,1.20411998266,1.32221929473,0.845098040014,1.17609125906,0.602059991328,2.0170333393,2.02118929907,1.77815125038,2.27646180417,2.03742649794,1.79934054945,1.49136169383,0.0,1.91907809238,2.16731733475,0.0,1.98227123304,1.07918124605,0.845098040014,1.4623979979,0.903089986992,0.0,1.36172783602
31,42.57421875,2.30963016743,1.23044892138,0.845098040014,1.77815125038,1.11394335231,0.903089986992,1.4623979979,0.778151250384,1.14612803568,0.602059991328,1.30102999566,0.0,2.08635983067,1.7075701761,1.53147891704,1.9731278536,1.7075701761,1.53147891704,1.53147891704,0.0,1.80617997398,1.79934054945,0.301029995664,1.93951925262,0.954242509439,0.778151250384,1.41497334797,0.47712125472,0.0,1.41497334797
32,43.92578125,2.20682587603,1.04139268516,0.698970004336,1.43136376416,1.11394335231,1.32221929473,1.57978359662,1.07918124605,0.954242509439,0.778151250384,1.23044892138,0.602059991328,1.86332286012,1.7075701761,1.39794000867,1.9956351946,2.0,1.79934054945,1.2552725051,0.0,1.66275783168,1.81291335664,0.602059991328,1.88081359228,0.778151250384,0.602059991328,1.41497334797,0.0,0.0,1.36172783602
33,45.27734375,2.16435285578,1.11394335231,0.301029995664,1.43136376416,0.845098040014,0.778151250384,0.954242509439,1.07918124605,0.698970004336,0.903089986992,1.07918124605,0.0,1.69019608003,1.83250891271,1.50514997832,2.10380372096,1.90848501888,1.54406804435,1.44715803134,0.0,1.30102999566,1.86332286012,0.0,1.7075701761,0.698970004336,0.47712125472,1.20411998266,1.04139268516,0.301029995664,0.845098040014
34,46.62890625,2.07554696139,1.04139268516,0.47712125472,1.32221929473,1.11394335231,0.778151250384,1.20411998266,0.698970004336,0.954242509439,0.602059991328,1.0,0.301029995664,1.7242758696,1.59106460703,1.23044892138,2.04532297879,1.93449845124,1.67209785794,1.38021124171,0.0,1.60205999133,1.55630250077,0.0,1.6232492904,0.845098040014,0.0,1.32221929473,0.0,0.0,0.954242509439
35,47.98046875,2.1303337685,1.20411998266,0.301029995664,1.14612803568,0.903089986992,0.698970004336,1.07918124605,0.954242509439,0.698970004336,0.301029995664,0.778151250384,0.301029995664,1.77815125038,1.53147891704,1.36172783602,2.04139268516,1.86332286012,1.36172783602,1.20411998266,0.0,1.39794000867,1.65321251378,0.0,1.49136169383,0.698970004336,0.698970004336,1.32221929473,0.0,0.0,0.954242509439
36,49.33203125,1.94939000664,1.20411998266,0.903089986992,1.17609125906,1.0,0.698970004336,1.0,1.04139268516,0.698970004336,0.47712125472,1.0,0.301029995664,1.60205999133,1.55630250077,1.11394335231,2.18469143082,1.86923171973,1.53147891704,1.11394335231,0.0,1.30102999566,1.32221929473,0.0,1.49136169383,0.698970004336,0.0,1.17609125906,0.301029995664,0.0,0.698970004336
37,50.68359375,1.88081359228,1.07918124605,0.301029995664,0.903089986992,0.954242509439,0.698970004336,1.04139268516,0.0,0.0,0.845098040014,0.845098040014,0.47712125472,1.51851393988,1.69897000434,1.38021124171,1.94448267215,1.77815125038,1.53147891704,1.04139268516,0.0,1.20411998266,1.41497334797,0.0,1.34242268082,1.04139268516,0.698970004336,1.07918124605,0.778151250384,0.0,0.602059991328
38,52.03515625,1.81954393554,0.698970004336,0.602059991328,0.778151250384,1.0,0.698970004336,0.602059991328,0.602059991328,0.602059991328,0.0,0.845098040014,0.0,1.53147891704,1.17609125906,0.602059991328,2.07554696139,1.75587485567,1.36172783602,1.30102999566,0.0,1.07918124605,0.954242509439,0.0,1.20411998266,0.903089986992,0.301029995664,0.954242509439,0.0,0.0,0.0
39,53.38671875,1.59106460703,1.0,0.903089986992,1.04139268516,0.698970004336,0.845098040014,0.47712125472,0.602059991328,0.602059991328,0.0,0.47712125472,0.0,1.63346845558,1.53147891704,0.903089986992,1.92941892571,1.6232492904,1.41497334797,1.20411998266,0.0,1.04139268516,1.0,0.0,1.32221929473,0.0,0.0,1.07918124605,0.0,0.0,0.301029995664
40,54.73828125,1.59106460703,0.778151250384,0.602059991328,1.07918124605,0.845098040014,0.602059991328,0.0,0.0,0.301029995664,0.301029995664,0.778151250384,0.602059991328,1.43136376416,1.41497334797,0.47712125472,1.8260748027,1.73239375982,1.49136169383,1.17609125906,0.0,0.602059991328,1.2552725051,0.0,1.2552725051,0.845098040014,0.301029995664,1.23044892138,0.0,0.0,0.47712125472
41,56.08984375,1.50514997832,0.47712125472,1.0,0.903089986992,0.845098040014,0.778151250384,0.0,0.0,0.47712125472,0.0,0.0,0.301029995664,1.14612803568,1.64345267649,1.07918124605,1.8260748027,1.69897000434,1.55630250077,1.0,0.47712125472,0.698970004336,1.14612803568,0.0,1.14612803568,0.47712125472,0.0,0.954242509439,0.0,0.0,0.0
42,57.44140625,1.71600334363,0.903089986992,0.602059991328,0.301029995664,0.47712125472,0.845098040014,0.301029995664,0.301029995664,0.845098040014,0.0,0.301029995664,0.301029995664,1.38021124171,1.53147891704,0.845098040014,1.80617997398,1.57978359662,1.39794000867,0.47712125472,0.301029995664,0.0,1.04139268516,0.0,0.602059991328,0.0,0.0,0.845098040014,0.0,0.0,0.301029995664
43,58.79296875,1.4623979979,0.698970004336,0.0,0.0,0.0,0.602059991328,0.0,0.47712125472,0.0,0.47712125472,0.0,0.0,1.17609125906,1.27875360095,0.698970004336,1.85733249643,1.38021124171,1.4623979979,0.698970004336,0.602059991328,0.0,0.698970004336,0.0,1.04139268516,0.0,0.0,0.698970004336,0.0,0.0,0.0
44,60.14453125,1.27875360095,0.954242509439,0.0,0.698970004336,0.778151250384,0.698970004336,0.0,0.845098040014,0.301029995664,0.778151250384,0.301029995664,0.47712125472,1.32221929473,1.30102999566,0.845098040014,1.93449845124,1.51851393988,1.17609125906,0.602059991328,0.0,0.0,1.0,0.0,0.903089986992,0.301029995664,0.0,0.698970004336,0.47712125472,0.0,0.301029995664
45,61.49609375,1.11394335231,0.903089986992,0.0,0.0,0.845098040014,0.47712125472,0.0,0.698970004336,0.47712125472,0.301029995664,0.0,0.301029995664,1.49136169383,1.2552725051,0.698970004336,1.49136169383,1.38021124171,1.07918124605,1.04139268516,0.0,0.0,0.903089986992,0.47712125472,0.778151250384,0.0,0.0,0.602059991328,0.0,0.0,0.301029995664
46,62.84765625,1.23044892138,0.602059991328,0.0,0.0,0.301029995664,0.778151250384,0.0,0.0,0.301029995664,0.0,0.301029995664,0.0,1.30102999566,1.27875360095,1.14612803568,1.54406804435,1.39794000867,1.36172783602,0.698970004336,0.0,0.0,0.301029995664,0.0,0.602059991328,0.0,0.301029995664,0.301029995664,0.0,0.0,0.0
47,64.19921875,1.36172783602,0.301029995664,0.301029995664,0.0,0.903089986992,0.903089986992,0.0,0.954242509439,0.0,0.0,0.602059991328,0.0,1.20411998266,1.04139268516,1.14612803568,1.68124123738,0.698970004336,1.0,0.0,0.0,0.0,0.845098040014,0.0,0.903089986992,0.0,0.0,0.602059991328,0.0,0.0,0.0
48,65.55078125,0.954242509439,0.845098040014,0.698970004336,0.47712125472,0.47712125472,0.845098040014,0.0,0.301029995664,0.0,0.301029995664,0.698970004336,0.0,1.14612803568,1.32221929473,0.47712125472,1.30102999566,0.845098040014,1.17609125906,0.0,0.0,0.47712125472,0.778151250384,0.0,0.778151250384,0.0,0.0,0.0,0.0,0.0,0.0
49,66.90234375,1.11394335231,0.0,0.47712125472,0.301029995664,0.0,0.301029995664,0.0,0.0,0.0,0.0,0.778151250384,0.0,0.903089986992,1.04139268516,0.0,1.27875360095,1.11394335231,1.11394335231,0.602059991328,0.0,0.0,0.602059991328,0.0,0.301029995664,0.602059991328,0.0,0.0,0.0,0.0,0.0
50,68.25390625,1.04139268516,0.0,0.0,0.301029995664,0.0,0.47712125472,0.0,0.0,0.0,0.0,0.0,0.0,1.11394335231,0.845098040014,0.698970004336,1.44715803134,1.41497334797,1.07918124605,0.778151250384,0.0,0.602059991328,0.301029995664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301029995664
51,69.60546875,1.0,0.903089986992,0.0,0.0,0.0,0.602059991328,0.47712125472,0.0,0.0,0.0,0.0,0.0,1.17609125906,1.11394335231,0.301029995664,1.30102999566,0.903089986992,1.04139268516,0.0,0.0,0.0,0.778151250384,0.301029995664,0.0,0.602059991328,0.0,0.602059991328,0.0,0.0,0.0
52,70.95703125,0.698970004336,0.301029995664,0.0,0.0,0.698970004336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14612803568,0.845098040014,0.0,1.20411998266,1.14612803568,1.2552725051,0.301029995664,0.0,0.301029995664,0.602059991328,0.301029995664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,72.30859375,0.954242509439,0.301029995664,0.301029995664,0.0,0.698970004336,0.778151250384,0.47712125472,0.0,0.0,0.0,0.0,0.0,1.30102999566,0.602059991328,0.0,1.0,1.17609125906,1.20411998266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,73.66015625,0.47712125472,0.0,0.0,0.0,0.778151250384,0.698970004336,0.0,0.698970004336,0.0,0.301029995664,0.301029995664,0.0,1.30102999566,0.301029995664,0.0,0.903089986992,0.954242509439,1.32221929473,0.47712125472,0.0,0.0,0.778151250384,0.0,0.0,0.0,0.0,0.698970004336,0.0,0.0,0.0
55,75.01171875,0.602059991328,0.0,0.301029995664,0.0,0.47712125472,0.602059991328,0.0,0.301029995664,0.0,0.0,0.0,0.0,1.38021124171,0.47712125472,0.0,1.14612803568,1.17609125906,1.27875360095,0.602059991328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301029995664,0.0,0.301029995664,0.0
56,76.36328125,0.778151250384,0.301029995664,0.845098040014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04139268516,1.30102999566,0.0,1.23044892138,1.23044892138,1.14612803568,0.0,0.0,0.0,0.0,0.301029995664,0.0,0.47712125472,0.0,0.301029995664,0.0,0.0,0.0
57,77.71484375,0.47712125472,0.0,0.0,0.301029995664,0.301029995664,0.0,0.0,0.0,0.0,0.0,0.47712125472,0.301029995664,1.23044892138,1.0,0.0,1.23044892138,1.34242268082,1.04139268516,0.602059991328,0.0,0.0,0.301029995664,0.0,0.0,0.0,0.0,0.0,0.301029995664,0.0,0.0
58,79.06640625,0.0,0.0,0.698970004336,0.0,0.0,0.301029995664,0.301029995664,0.602059991328,0.0,0.0,0.0,0.0,1.14612803568,0.778151250384,0.47712125472,0.602059991328,1.0,1.27875360095,0.0,0.0,0.0,0.47712125472,0.0,0.602059991328,0.0,0.0,0.0,0.0,0.0,0.0
59,80.41796875,0.602059991328,0.0,0.845098040014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07918124605,0.845098040014,0.0,0.903089986992,0.301029995664,1.20411998266,0.301029995664,0.0,0.0,0.602059991328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,81.76953125,0.0,0.301029995664,0.47712125472,0.0,0.301029995664,0.0,0.0,0.0,0.0,0.301029995664,0.0,0.0,1.2552725051,1.04139268516,0.0,0.602059991328,0.0,1.0,0.602059991328,0.0,0.0,0.0,0.301029995664,0.0,0.0,0.0,0.0,0.0,0.0,0.301029995664
61,83.12109375,0.301029995664,0.0,0.602059991328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04139268516,0.0,0.0,0.0,0.698970004336,0.778151250384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,84.47265625,0.0,0.0,0.602059991328,0.0,0.0,0.47712125472,0.301029995664,0.0,0.301029995664,0.301029995664,0.0,0.0,1.04139268516,0.47712125472,0.0,0.778151250384,0.301029995664,0.602059991328,0.47712125472,0.0,0.301029995664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,85.82421875,0.301029995664,0.0,0.602059991328,0.0,0.0,0.0,0.0,0.602059991328,0.0,0.47712125472,0.0,0.602059991328,1.0,0.0,0.0,0.698970004336,0.0,0.602059991328,0.0,0.47712125472,0.0,0.301029995664,0.0,0.0,0.0,0.47712125472,0.0,0.0,0.0,0.0
