image,n_patches,largest_patch,patch_50+_pix,n_features,mean_patch_size,std_patch_size,mean_displ_X,mean_displ_Y,std_displ_X,std_displ_Y
outputs/tmp_0057_median.npy,13,19.0,0,598,1.5719063545150502,1.5171307338101505,0.45393634840871022,1.2613065326633168,0.97899226679123008,362.8184996856416
outputs/tmp_0058_median.npy,14,35.0,0,509,1.7721021611001964,2.6886810150267126,0.51968503937007871,0.03543307086614151,1.1421734219949689,327.93622100698713
outputs/tmp_0059_median.npy,17,34.0,0,608,1.881578947368421,2.5037713935452923,0.44769357495881384,0.66062602965403605,1.2108202981250038,340.74384230499601
outputs/tmp_0060_median.npy,26,36.0,0,1014,2.752465483234714,3.7425624911666984,0.2704837117472853,0.77541954590325735,1.2027820331141243,264.94560520979019
outputs/tmp_0061_median.npy,17,51.0,1,616,1.9285714285714286,3.0050977097089469,0.44065040650406506,0.54959349593495843,1.5988949977662323,326.13287628139244
outputs/tmp_0062_median.npy,19,57.0,1,674,2.0089020771513355,3.1800440872634623,0.40366518078256558,1.0559683011391783,1.1754397910816217,329.96040292375454
outputs/tmp_0063_median.npy,15,88.0,2,468,2.0042735042735043,5.260315761254394,0.58672376873661669,1.6167023554603859,1.2656207626652882,341.22930575628413
outputs/tmp_0064_median.npy,16,43.0,0,604,1.8460264900662251,2.7212313582748786,0.45273631840796019,1.3034825870646758,1.0674793707427419,311.06994247364207
outputs/tmp_0065_median.npy,15,23.0,0,526,1.6539923954372624,2.1177444310462348,0.52190476190476187,0.90190476190476121,1.0944635618591771,326.3989009537612
outputs/tmp_0066_median.npy,12,15.0,0,563,1.5879218472468917,1.4344145354852995,0.48576512455516013,0.84341637010676052,0.97321323193762843,349.10637090351963
outputs/tmp_0067_median.npy,14,38.0,0,594,1.7811447811447811,2.2798889532104583,0.46037099494097805,0.58516020236087618,1.1688400712589198,312.5361964846818
outputs/tmp_0068_median.npy,23,34.0,0,960,2.4916666666666667,3.1331449411449546,0.28415015641293012,0.79353493222106253,0.88876135306616955,264.92828933912818
outputs/tmp_0069_median.npy,10,12.0,0,493,1.5841784989858012,1.3509493261141869,0.55691056910569103,1.2093495934959344,1.1652712598530421,326.69636419134656
outputs/tmp_0070_median.npy,12,23.0,0,562,1.804270462633452,1.7608179871268539,0.48841354723707664,0.049910873440285712,1.2778358456018934,310.8816835559814
outputs/tmp_0071_median.npy,15,25.0,0,902,2.0210643015521064,2.1936715515617613,0.30355160932297448,0.8423973362930075,1.2348092185603574,267.14745479568671
outputs/tmp_0072_median.npy,13,29.0,0,509,1.7151277013752455,2.0684236173245822,0.53740157480314965,1.6889763779527558,1.2705410464437319,333.61835012527996
outputs/tmp_0073_median.npy,11,19.0,0,424,1.5613207547169812,1.5482839407768059,0.64775413711583929,0.60283687943262443,1.1004394077752795,350.99557735182537
outputs/tmp_0074_median.npy,15,17.0,0,707,1.7482319660537482,1.8267172037604067,0.38810198300283288,1.0764872521246462,1.0386823008091426,327.69536134968484
outputs/tmp_0075_median.npy,17,45.0,0,750,2.0253333333333332,2.6599545526610453,0.36582109479305741,1.0493991989319111,1.0597969602169244,300.39571517808889
outputs/tmp_0076_median.npy,20,28.0,0,823,2.2940461725394896,2.8418929964826973,0.33333333333333331,0.61313868613138567,1.2602866615529618,293.26428115523237
outputs/tmp_0077_median.npy,10,57.0,1,388,1.6443298969072164,3.3193114759951627,0.70801033591731266,1.22997416020672,1.1864536069009011,364.76061181710537
outputs/tmp_0078_median.npy,13,98.0,1,419,1.837708830548926,5.1560294895010639,0.65550239234449759,1.3851674641148326,1.2262920666677868,322.71007538419224
outputs/tmp_0079_median.npy,14,81.0,1,253,2.3438735177865611,6.2431252321128508,1.0833333333333333,2.3333333333333344,2.2457497846538899,380.9324081056908
outputs/tmp_0080_median.npy,29,42.0,0,989,3.289180990899899,4.4939341474863665,0.26113360323886642,0.88663967611336159,1.0804875037351309,287.33141922361085
outputs/tmp_0081_median.npy,22,37.0,0,763,2.3001310615989516,3.4569568180031487,0.34383202099737531,0.54593175853018339,1.1316808475580131,279.32442165610564
outputs/tmp_0082_median.npy,30,44.0,0,942,3.4649681528662422,4.8768642196415675,0.25398512221041447,0.26248671625929859,1.145002375881081,284.00992090460227
outputs/tmp_0083_median.npy,28,108.0,2,756,2.9603174603174605,5.808770226083193,0.31390728476821195,0.45298013245032992,1.1321987130214286,280.83453822290414
outputs/tmp_0084_median.npy,12,174.0,1,346,2.147398843930636,9.6818587671864087,0.79420289855072468,-0.081159420289856718,1.5457125355941734,340.95296310143897
outputs/tmp_0085_median.npy,17,150.0,1,725,2.153103448275862,5.9220226643921521,0.3770718232044199,0.87430939226519222,1.254532163575272,311.80797947731321
outputs/tmp_0086_median.npy,16,139.0,1,468,1.9487179487179487,6.6510665603745496,0.58672376873661669,0.86616702355460384,1.1635203484716563,317.26987453305208
outputs/tmp_0087_median.npy,16,103.0,1,461,2.108459869848156,5.6997501575011187,0.58260869565217388,-0.3586956521739128,1.3513264447116535,328.45294232888523
outputs/tmp_0088_median.npy,15,114.0,1,457,1.9518599562363239,5.8923495477306478,0.59649122807017541,1.7324561403508758,1.0998102569941999,312.56836238958448
outputs/tmp_0089_median.npy,14,58.0,1,545,1.7853211009174312,3.0300884320541726,0.50091911764705888,1.4540441176470602,1.0275051689207453,278.64213644413678
outputs/tmp_0090_median.npy,11,50.0,1,561,1.623885918003565,2.6072844372484409,0.48928571428571427,0.98214285714285465,0.96137390572301173,317.63241294596673
outputs/tmp_0091_median.npy,23,35.0,0,960,2.6395833333333334,3.4825900074114697,0.26903023983315955,0.79301355578727906,1.085535892534641,272.56755626656451
outputs/tmp_0092_median.npy,16,29.0,0,516,1.8003875968992249,2.2749222333077892,0.53009708737864081,1.0184466019417462,1.3400409942944103,318.90264628356005
outputs/tmp_0093_median.npy,14,45.0,0,499,1.7635270541082164,3.1176323785952813,0.54819277108433739,0.1144578313253003,1.1423305680273472,291.59537713737774
outputs/tmp_0094_median.npy,35,130.0,5,815,3.4834355828220858,8.3480666275269737,0.33660933660933662,0.5049140049140044,2.0736700027171202,326.19844107090148
outputs/tmp_0095_median.npy,32,46.0,0,895,3.9664804469273744,5.4007028730861224,0.2651006711409396,0.2533557046979858,1.3488675600722138,280.83177128303112
outputs/tmp_0096_median.npy,16,65.0,2,423,2.0307328605200947,4.7061652819994562,0.64928909952606639,1.1563981042654028,1.1158042099923668,340.20054619447245
outputs/tmp_0097_median.npy,26,47.0,0,946,2.7389006342494713,3.8904812086069649,0.28783068783068783,0.69947089947089802,1.0945077752007735,280.60068657023385
outputs/tmp_0098_median.npy,17,84.0,2,650,1.9338461538461538,4.6943755846946802,0.42141756548536208,0.43759630200308219,1.1659008925231549,308.7283863276482
outputs/tmp_0099_median.npy,14,99.0,2,576,2.0815972222222223,5.7317289619560361,0.47130434782608693,-0.43739130434782686,1.1272957971869557,315.27235780813817
outputs/tmp_0100_median.npy,14,89.0,2,582,1.9467353951890034,5.2039749539882365,0.46987951807228917,1.0774526678141148,1.0892714331283355,310.53320838522035
outputs/tmp_0101_median.npy,15,76.0,2,494,1.8906882591093117,4.6217443221072907,0.54766734279918861,1.3590263691683564,1.0645866011275171,311.70324696819938
outputs/tmp_0102_median.npy,16,47.0,0,655,1.8793893129770993,2.8438957678705004,0.41539245667686037,1.1967380224260946,1.0870131364565876,327.59690468930262
outputs/tmp_0103_median.npy,19,31.0,0,846,2.0224586288416075,2.5793719996524405,0.32426035502958578,0.81538461538461604,1.0883892403079904,300.41313211928082
outputs/tmp_0104_median.npy,17,51.0,1,621,1.9162640901771337,3.2525589412286138,0.4306451612903226,0.61612903225806448,1.0821990478994576,318.40075721870232
outputs/tmp_0105_median.npy,20,32.0,0,784,2.2206632653061225,2.8649058054960288,0.34482758620689657,0.76117496807152007,1.1605887564397457,285.92032083016153
outputs/tmp_0106_median.npy,16,25.0,0,678,1.9085545722713864,2.2584911504188789,0.40324963072378139,0.31757754800590926,1.2326055239265779,313.91266619676378
outputs/tmp_0107_median.npy,18,25.0,0,584,1.9434931506849316,2.36380210691124,0.46826758147512865,1.30360205831904,1.2937655922611699,302.57945559708111
outputs/tmp_0108_median.npy,15,25.0,0,742,1.7695417789757413,2.0478085203761451,0.36977058029689608,0.17948717948717971,1.1354607978159061,285.09815395639583
outputs/tmp_0109_median.npy,13,23.0,0,504,1.6765873015873016,1.9345868935583224,0.54473161033797213,1.1709741550695834,0.98279349503798474,302.82608972874999
outputs/tmp_0110_median.npy,13,36.0,0,650,1.6799999999999999,2.0212106044873965,0.42218798151001541,0.71494607087827344,0.9912341503468276,301.07854395844714
outputs/tmp_0111_median.npy,17,21.0,0,826,1.8292978208232447,1.8926808794148995,0.33212121212121209,0.37515151515151407,1.2077550864052069,292.23955381268053
outputs/tmp_0112_median.npy,18,28.0,0,682,1.9516129032258065,2.3453339293553515,0.40088105726872247,0.68135095447870631,1.0135142826979913,318.78060328108995
outputs/tmp_0113_median.npy,24,34.0,0,936,2.5651709401709404,3.4293891604066316,0.28342245989304815,0.86898395721925059,1.8295279494584014,263.69796453352154
outputs/tmp_0114_median.npy,17,39.0,0,730,1.9808219178082191,2.6944213059145339,0.37311385459533608,0.24828532235939643,0.97933765809722317,357.6468278691525
outputs/tmp_0115_median.npy,17,53.0,1,703,2.0298719772403984,3.0520316411629747,0.3888888888888889,1.10968660968661,1.2473929400862673,288.17120204256753
outputs/tmp_0116_median.npy,13,57.0,1,567,1.7372134038800706,2.8246348883561483,0.48409893992932862,0.92049469964664354,0.98358146934189672,313.39041817221448
outputs/tmp_0117_median.npy,13,44.0,0,430,1.7209302325581395,2.7085187009271392,0.63869463869463872,0.81818181818181845,1.2394607847609302,341.26895575432673
outputs/tmp_0118_median.npy,10,22.0,0,400,1.5674999999999999,1.4917921269399435,0.68421052631578949,0.29949874686716849,1.2539329935066854,300.68517576009776
outputs/tmp_0119_median.npy,13,16.0,0,595,1.73109243697479,1.6977368969564566,0.46127946127946129,0.96885521885521697,1.0168981575799441,293.19002183979939
outputs/tmp_0120_median.npy,13,13.0,0,670,1.8656716417910448,1.886286111693017,0.40956651718983555,1.47982062780269,1.1931560868721671,310.16972942490719
outputs/tmp_0121_median.npy,16,32.0,0,695,1.8187050359712231,2.1501737706361022,0.38760806916426516,0.68876080691642494,1.1293611823425831,310.18412719496695
outputs/tmp_0122_median.npy,15,23.0,0,504,1.7599206349206349,2.0177537392931137,0.54473161033797213,0.85586481113320079,1.2366244899979957,327.28487437125466
outputs/tmp_0123_median.npy,11,24.0,0,528,1.5321969696969697,1.6057735860599363,0.51423149905123344,0.79696394686907113,1.1740300225986275,306.6419187991047
outputs/tmp_0124_median.npy,17,26.0,0,862,1.9535962877030162,2.2225755454233336,0.31765389082462253,0.88385598141695609,1.0393776149348903,310.38545959603931
outputs/tmp_0125_median.npy,16,20.0,0,747,1.9625167336010709,2.1845724337409407,0.36461126005361932,1.0442359249329749,0.92053361155883551,317.83356917278667
outputs/tmp_0126_median.npy,13,17.0,0,409,1.5281173594132029,1.593021648175831,0.67156862745098034,1.8774509803921546,1.1383685217206203,352.03272765281235
outputs/tmp_0127_median.npy,15,28.0,0,670,1.8999999999999999,2.2126839243899545,0.40807174887892378,0.68310911808669639,1.4684092728438654,288.40229528963351
outputs/tmp_0128_median.npy,14,20.0,0,474,1.6118143459915613,1.7957837632026796,0.57928118393234673,0.82452431289640571,1.0528342654834981,317.76006803290738
outputs/tmp_0129_median.npy,18,32.0,0,696,1.8160919540229885,2.5355120801892932,0.39424460431654679,0.51510791366906528,1.2168868954487246,296.20048540752043
outputs/tmp_0130_median.npy,17,19.0,0,824,1.8932038834951457,2.1019529585566179,0.33049817739975701,0.95200486026731512,1.2491764183011367,274.7332745968227
outputs/tmp_0131_median.npy,13,27.0,0,491,1.6334012219959266,1.9018761344720299,0.54897959183673473,0.81020408163265234,1.0816700796934158,332.41051937094824
outputs/tmp_0132_median.npy,15,17.0,0,792,1.7866161616161615,1.771312548817229,0.34513274336283184,0.98609355246523389,0.96438258786230924,320.8160761807182
outputs/tmp_0133_median.npy,15,22.0,0,806,1.8933002481389578,1.9759169813773105,0.33913043478260868,1.0639751552795031,0.81829719425070657,307.43296239232154
outputs/tmp_0134_median.npy,17,21.0,0,732,1.8032786885245902,1.9507852318216277,0.36798905608755128,1.0437756497948014,1.1048514114912313,312.78111429911462
outputs/tmp_0135_median.npy,14,25.0,0,553,1.7179023508137432,2.1766443833704501,0.49456521739130432,0.72101449275362273,1.129542582559385,296.28482476772894
outputs/tmp_0136_median.npy,20,32.0,0,931,2.2738990332975297,3.0061083081934736,0.2763440860215054,0.90322580645161454,1.2662041337245444,263.81373370443441
outputs/tmp_0137_median.npy,17,29.0,0,863,2.0764774044032444,2.3752666475451116,0.30742459396751742,0.59106728538283237,0.99118807126715947,306.51126377370406
outputs/tmp_0138_median.npy,19,23.0,0,830,1.9963855421686747,2.3380017099941459,0.3293124246079614,0.4016887816646566,1.0931442575520312,303.92238462778198
outputs/tmp_0139_median.npy,15,34.0,0,587,1.7529812606473594,2.6701652427967142,0.46757679180887374,0.21331058020477875,0.92742619817182437,307.17381478605677
outputs/tmp_0140_median.npy,14,26.0,0,616,1.6899350649350648,2.0217075195202536,0.44552845528455287,-0.12032520325203409,1.0896899943679392,336.15889546310825
outputs/tmp_0141_median.npy,21,31.0,0,782,2.1355498721227621,2.8624993357206678,0.35083226632522407,0.7413572343149808,1.3625661815979833,283.67510376417022
outputs/tmp_0142_median.npy,25,191.0,1,816,3.1213235294117645,7.6346562908648643,0.26380368098159507,0.90184049079754713,1.0723076852465874,279.07139274668214
outputs/tmp_0143_median.npy,17,231.0,1,366,2.7349726775956285,12.419279515647357,0.74794520547945209,-0.090410958904114103,1.7813099938025012,316.32446437844447
outputs/tmp_0144_median.npy,21,85.0,1,799,2.2715894868585731,4.0667252389854625,0.34210526315789475,1.0977443609022552,0.93309365205235151,314.34592897980519
outputs/tmp_0145_median.npy,15,380.0,1,228,3.8289473684210527,25.345535693563896,1.1674008810572687,0.87224669603524074,2.5359228392282467,308.37746986476378
outputs/tmp_0146_median.npy,17,376.0,1,287,3.4320557491289199,22.412075600169068,0.93006993006993011,1.0279720279720279,2.526537170815109,331.82039305164318
outputs/tmp_0147_median.npy,20,208.0,2,379,3.4036939313984167,14.763146266095587,0.69576719576719581,0.70899470899470984,2.1790138448850835,293.84940188538559
outputs/tmp_0148_median.npy,26,105.0,4,807,2.711276332094176,6.5321364934448312,0.33746898263027297,0.93920595533498885,1.3604659481521828,273.24172783941174
outputs/tmp_0149_median.npy,18,350.0,2,622,2.9035369774919615,15.330454958223665,0.41867954911433175,-0.47181964573269103,2.0285714397453445,315.39956467293979
outputs/tmp_0150_median.npy,13,303.0,2,329,3.5440729483282674,21.127893297827992,0.83333333333333326,1.2235772357723602,2.3888442370405905,314.72162377664148
outputs/tmp_0151_median.npy,18,279.0,1,529,2.4499054820415878,12.399533689572955,0.51893939393939392,1.3200757575757573,1.5720323117875794,319.55230767510608
outputs/tmp_0152_median.npy,18,246.0,2,469,2.6567164179104479,12.248992068823341,0.57264957264957261,0.87393162393162505,1.7173542995389393,308.54441738085501
outputs/tmp_0153_median.npy,29,35.0,0,1124,2.7660142348754446,3.7237171169487562,0.22974176313446126,0.69723953695458551,1.0734133381385924,289.54100759110094
outputs/tmp_0154_median.npy,17,31.0,0,592,1.8074324324324325,2.5594443869244254,0.46192893401015228,0.35363790186125343,1.0621606656174787,338.38388374667909
outputs/tmp_0155_median.npy,15,35.0,0,786,1.7888040712468194,2.0971753315545971,0.34904458598726112,0.99490445859872667,1.0552119061209304,297.63001825826171
outputs/tmp_0156_median.npy,22,50.0,1,906,2.2869757174392937,3.3814495751069438,0.29723756906077348,0.24917127071823128,1.5194075976501782,314.07084787495501
outputs/tmp_0157_median.npy,14,20.0,0,636,1.578616352201258,1.5905920253726744,0.42519685039370081,0.30393700787401451,1.0681185377512514,340.40233055586799
outputs/tmp_0158_median.npy,17,20.0,0,974,1.8870636550308009,2.014724290107015,0.27980472764645425,0.81423432682425612,0.99069062946607678,308.36597368870315
outputs/tmp_0159_median.npy,32,42.0,0,1023,3.0459433040078201,4.5241656624251823,0.26712328767123289,0.8610567514677101,1.9750878598378137,279.84935234737515
outputs/tmp_0160_median.npy,25,41.0,0,1257,2.3882259347653143,3.0543402278387739,0.20541401273885351,0.6679936305732489,1.4427744817939767,273.93916128972518
outputs/tmp_0161_median.npy,16,19.0,0,1002,1.8942115768463075,1.8972578245036775,0.27222777222777222,0.78571428571428503,1.0094106437701524,288.76366904012502
outputs/tmp_0162_median.npy,17,67.0,1,879,1.9510807736063709,2.9320900134064689,0.31138952164009109,1.0343963553530744,1.1993998401562147,288.31732350618449
outputs/tmp_0163_median.npy,34,47.0,0,711,4.5780590717299576,6.1606959031082864,0.38169014084507041,1.2112676056338021,2.4247598519572007,309.95374428742906
outputs/tmp_0164_median.npy,29,53.0,1,1044,3.4645593869731801,4.8436956594225862,0.19271332694151486,0.51198465963566564,0.97177899426677727,255.35500374991236
outputs/tmp_0165_median.npy,17,29.0,0,1081,1.9639222941720629,2.2897416263665908,0.25370370370370371,0.84537037037037011,1.9965507218643199,263.23085618973784
outputs/tmp_0166_median.npy,33,43.0,0,887,3.8985343855693348,5.1387587162630854,0.30586907449209932,0.85327313769751723,1.8993355223171215,300.83268564518283
outputs/tmp_0167_median.npy,17,38.0,0,907,2.0099228224917312,2.6323638130621814,0.30242825607064017,0.99282560706401612,1.4239368814007605,299.55649086990474
outputs/tmp_0168_median.npy,24,43.0,0,1011,2.6706231454005933,3.6044973429549554,0.26897689768976896,0.77194719471947182,1.1007390813117706,289.43094392468407
outputs/tmp_0169_median.npy,33,45.0,0,1026,3.4688109161793372,4.7803102851527299,0.21073170731707316,0.28829268292682886,0.81452126159646498,263.24821892676391
outputs/tmp_0170_median.npy,21,52.0,1,1058,2.3355387523629489,3.1177102109197548,0.25922421948912017,0.80463576158940442,1.7027256629585268,268.50617189645379
outputs/tmp_0171_median.npy,13,34.0,0,711,1.7440225035161745,2.1633086914656787,0.38591549295774646,1.3478873239436624,1.0102086964749748,293.69361929562712
outputs/tmp_0172_median.npy,26,56.0,1,831,2.4620938628158844,4.4568469690747223,0.33012048192771082,0.99578313253012019,1.5790762666896574,294.93957301146412
outputs/tmp_0173_median.npy,19,202.0,1,776,2.231958762886598,7.6401212597889359,0.35323297491039424,1.0354121863799293,1.841144141784792,318.10973624510962
outputs/tmp_0174_median.npy,23,309.0,1,912,2.807017543859649,10.60205391635537,0.300768386388584,0.90998902305159213,1.782538066360184,270.63267307242364
outputs/tmp_0175_median.npy,22,421.0,1,863,2.9826187717265356,14.588791522997324,0.31786542923433875,0.94257540603248158,1.7283878287550134,294.80262379288695
outputs/tmp_0176_median.npy,14,551.0,1,348,3.2614942528735633,29.466287185966088,0.78962536023054752,2.3659942363112387,1.9725027867646998,335.55426726413856
outputs/tmp_0177_median.npy,33,51.0,1,830,4.1180722891566264,5.4248900844633914,0.32689987937273823,0.92038600723763653,2.0879264721598085,288.52973628927924
outputs/tmp_0178_median.npy,14,484.0,1,465,2.795698924731183,22.508377957439421,0.59051724137931039,1.6907327586206884,1.69954324990395,342.23878364647493
outputs/tmp_0179_median.npy,16,426.0,1,518,2.6293436293436292,18.81831616062663,0.52998065764023206,0.78529980657640164,1.3053401922814949,308.58745156921799
outputs/tmp_0180_median.npy,15,369.0,1,489,2.5480572597137012,16.784153633686007,0.56147540983606559,1.596311475409836,1.3433303407938944,344.93427053983265
outputs/tmp_0181_median.npy,20,290.0,1,745,2.4711409395973156,10.811976303348194,0.36827956989247312,1.0409946236559142,1.1267098494139125,303.65397374302142
outputs/tmp_0182_median.npy,17,275.0,4,605,2.4016528925619833,12.237822305811084,0.45364238410596025,1.2698675496688743,1.1328107154586402,322.9364770555627
outputs/tmp_0183_median.npy,16,231.0,3,483,2.5341614906832297,12.893269974382212,0.56846473029045641,1.518672199170126,1.3558353905438671,316.50348336915266
outputs/tmp_0184_median.npy,17,141.0,3,559,2.2504472271914131,8.119075507638513,0.49103942652329752,1.3611111111111116,1.2890020418161774,340.27030349226357
outputs/tmp_0185_median.npy,15,177.0,2,369,2.3929539295392952,9.9287463737086696,0.74320652173913049,1.9809782608695643,1.3581751894382283,349.36287314926881
outputs/tmp_0186_median.npy,20,171.0,1,568,2.1742957746478875,7.675842927321515,0.48324514991181655,1.2751322751322747,1.1975284704877254,363.51901071850551
outputs/tmp_0187_median.npy,15,184.0,1,442,2.1764705882352939,9.017609129979002,0.62131519274376412,1.8253968253968245,1.4018550042313138,294.67696393031957
outputs/tmp_0188_median.npy,18,122.0,1,534,1.9419475655430711,5.7551801083586973,0.51219512195121952,1.3489681050656654,1.0441807956299769,326.69213079047927
outputs/tmp_0189_median.npy,16,104.0,1,430,2.0,5.429463119631798,0.63811188811188813,1.6238344988344997,1.2564633907626712,333.0915038542019
outputs/tmp_0190_median.npy,18,38.0,0,566,1.9134275618374559,3.124834398588876,0.4849557522123894,1.1008849557522125,1.19381305899109,299.80355287447804
outputs/tmp_0191_median.npy,21,77.0,1,748,2.1550802139037435,3.8967302032586484,0.36629055906164337,1.0058009817045972,1.2593119410578018,309.00102783387371
outputs/tmp_0192_median.npy,22,182.0,3,698,2.3280802292263609,8.2024761817507219,0.39311334289813488,1.1362984218077472,1.6010576502744263,287.17805400556955
outputs/tmp_0193_median.npy,16,230.0,2,653,2.0857580398162328,9.3832144247013716,0.42024539877300615,0.95782208588957074,1.137776224016193,311.56057699862157
outputs/tmp_0194_median.npy,13,305.0,2,446,2.3699551569506725,14.77954268780903,0.61573033707865166,1.4955056179775283,1.3070564586964317,330.49747672772315
outputs/tmp_0195_median.npy,23,227.0,1,1031,2.6925315227934044,7.5454993935899823,0.24126213592233009,0.13980582524271801,1.1870307127044992,275.29043563175884
outputs/tmp_0196_median.npy,14,319.0,3,505,2.7742574257425741,15.921109055511623,0.54365079365079361,1.0535714285714297,1.349569668867509,335.05015078877199
outputs/tmp_0197_median.npy,16,342.0,2,610,2.40327868852459,14.120488163357278,0.44958949096880135,1.0495894909688013,1.2594154378366518,289.4773178048215
outputs/tmp_0198_median.npy,16,342.0,3,481,2.9563409563409562,18.231252048840862,0.5697916666666667,1.2906250000000024,1.9874029019129578,336.25359255574398
outputs/tmp_0199_median.npy,24,282.0,2,862,3.0069605568445477,10.487201250368454,0.30429732868757259,0.90476190476190499,1.0148665621682984,295.79265543137979
outputs/tmp_0200_median.npy,14,347.0,1,499,2.4589178356713428,15.663540744306816,0.55020080321285136,1.2680722891566236,1.3401375859029148,322.48882411062095
outputs/tmp_0201_median.npy,14,243.0,1,577,2.1109185441941074,10.326129231719698,0.47569444444444442,1.0538194444444442,1.2377017799348957,316.65392633377326
outputs/tmp_0202_median.npy,22,135.0,1,829,2.3558504221954162,5.5219732279193545,0.33067632850241546,0.74685990338164199,1.3281457141530324,292.25004755037838
outputs/tmp_0203_median.npy,16,172.0,2,565,2.343362831858407,7.8259142484507995,0.48581560283687941,1.1037234042553197,1.4163826508886352,315.3857902578082
outputs/tmp_0204_median.npy,17,189.0,3,633,2.2180094786729856,9.0531094648486725,0.43354430379746833,0.77136075949367156,1.4125012339835648,329.29537169802126
outputs/tmp_0205_median.npy,19,193.0,2,840,2.3071428571428569,8.3572578339669175,0.32657926102502982,0.69845053635280185,1.3481058885558261,278.45331742853688
outputs/tmp_0206_median.npy,19,208.0,3,628,2.6401273885350318,9.7118245602721167,0.43620414673046254,0.92284688995215314,1.459448584757671,272.66292621314466
outputs/tmp_0207_median.npy,17,269.0,3,379,3.0923482849604222,15.835047449595478,0.72197026958931731,1.7674477198286715,1.5109737506420122,335.60209431726139
outputs/tmp_0208_median.npy,20,265.0,4,444,3.0202702702702702,14.388028179076832,0.61647855530474049,-0.22900677200902766,1.6409049226892116,334.85347929192505
outputs/tmp_0209_median.npy,21,267.0,2,461,3.0412147505422995,14.285454954366402,0.59239130434782605,0.87608695652173785,1.5700483304994071,323.96516132818238
outputs/tmp_0210_median.npy,24,167.0,2,1137,2.5004397537379068,5.9449430688255598,0.23943661971830985,0.69982394366197231,1.1589595906383983,272.9791602468369
outputs/tmp_0211_median.npy,22,201.0,3,756,2.3835978835978837,9.0604055042693581,0.36291390728476819,0.71258278145695264,0.95727542822876022,312.38385245641723
outputs/tmp_0212_median.npy,21,165.0,3,809,2.6724351050679851,8.4299040447540943,0.33787128712871289,1.0581683168316831,1.1671248973465018,297.58289083739669
outputs/tmp_0213_median.npy,22,201.0,2,801,2.5205992509363297,9.2271859978354804,0.33582386363636357,0.59840909090909122,1.190215296158889,288.22395745939093
outputs/tmp_0214_median.npy,23,230.0,2,832,2.7512019230769229,9.3736216164952513,0.32476239593310252,0.55207642623836573,1.0818764146433575,294.49595128180022
outputs/tmp_0215_median.npy,19,273.0,3,501,2.8862275449101795,14.061776659245119,0.54152830188679235,0.088547169811320603,1.4861087569964324,282.92912150063216
outputs/tmp_0216_median.npy,24,198.0,3,909,2.5588558855885588,7.798063369219574,0.30176211453744495,0.057268722466959479,1.1047559607868556,277.89378799386139
outputs/tmp_0217_median.npy,18,205.0,3,475,2.648421052631579,10.635816977086579,0.57540240662603537,0.62892639474917755,1.4216870084407072,341.38291009074442
outputs/tmp_0218_median.npy,19,123.0,2,730,2.3698630136986303,5.6995718399996456,0.37585733882030176,0.69272976680384268,1.2434122947808086,302.95683104312633
outputs/tmp_0219_median.npy,23,66.0,3,532,2.2274436090225564,5.3752914457282506,0.51370579619167189,0.70474994768780008,1.4232538422307941,336.03228968619356
outputs/tmp_0220_median.npy,20,100.0,3,587,2.3202725724020441,5.6664511902028503,0.4660015752165923,0.054476240483066589,1.154161714931903,304.90306239148595
outputs/tmp_0221_median.npy,22,95.0,2,950,2.357894736842105,4.3480565276761345,0.28798735511064277,0.48672286617492155,1.2064278788045555,277.69618547112776
outputs/tmp_0222_median.npy,22,104.0,1,800,2.2200000000000002,4.7243094733516351,0.34237240995689056,0.56097900152968938,1.213939544266623,304.97236671675654
outputs/tmp_0223_median.npy,18,150.0,3,438,2.4200913242009134,8.6471553107845143,0.605675057208238,0.94457665903890131,1.3991724958654637,338.75526773165592
outputs/tmp_0224_median.npy,15,216.0,3,440,2.5454545454545454,11.788196225374509,0.60860119800894286,0.89080823420231059,1.4910310442800194,287.55503011036558
outputs/tmp_0225_median.npy,25,95.0,1,949,2.5110642781875661,4.431795957740178,0.28902953586497893,0.40400843881856419,1.0945577130044259,285.8981584961993
outputs/tmp_0226_median.npy,17,123.0,3,541,2.2846580406654344,7.5089795489419178,0.50740740740740742,-0.01666666666666751,1.3881171608385883,309.08903588195784
outputs/tmp_0227_median.npy,26,69.0,1,993,2.5266868076535749,3.9538555379403388,0.27534562211981567,0.45679723502304076,1.2761647409017158,270.00473169053771
outputs/tmp_0228_median.npy,20,121.0,3,813,2.3210332103321032,6.6618565364177735,0.33743842364532017,0.96982758620689735,1.1502080232866398,301.21690681591713
outputs/tmp_0229_median.npy,21,162.0,3,784,2.3928571428571428,8.6265341729303255,0.34103558645917098,0.43257177995364415,1.6274497310907348,309.05779964265855
outputs/tmp_0230_median.npy,30,50.0,1,1025,2.7151219512195124,4.0819430583325591,0.2666015625,0.74218749999999956,1.1239558476958327,274.26654864632002
outputs/tmp_0231_median.npy,15,205.0,3,540,2.7333333333333334,13.781200291755482,0.49683243585682602,0.61274265803882566,2.0696330176110576,339.22242220324466
outputs/tmp_0232_median.npy,33,58.0,3,886,3.6218961625282167,5.8325326434253109,0.30677966101694915,0.41412429378531046,0.98169166563240162,251.36763108032793
outputs/tmp_0233_median.npy,17,207.0,3,394,2.563451776649746,11.943491495390548,0.69720101781170485,1.4580152671755728,2.030112404474985,334.40472612421189
