image,n_patches,largest_patch,patch_50+_pix,n_features,mean_patch_size,std_patch_size,mean_displ_X,mean_displ_Y,std_displ_X,std_displ_Y
outputs/tmp_0079_median.npy,18,122.0,1,844,1.7701421800947867,4.8795209420940697,0.32502965599051009,0.22775800711743827,0.92246875820591079,330.76178578858662
outputs/tmp_0080_median.npy,39,61.0,2,1705,3.4885630498533726,5.4478076507071993,0.16079812206572769,0.51936619718309918,0.87468401504879689,253.77425192190191
outputs/tmp_0081_median.npy,26,55.0,1,1505,2.3149501661129568,3.9037177629705586,0.18218085106382978,0.57081117021276573,0.72031796000916304,248.50145190604152
outputs/tmp_0082_median.npy,44,59.0,5,1617,3.7179962894248608,6.1677942595739994,0.15903465346534654,0.49690594059405896,1.0851599552128903,247.07370819818573
outputs/tmp_0083_median.npy,35,166.0,3,1391,2.9036664270309132,6.5384496422942817,0.19712230215827339,0.43273381294963997,0.9197434212126625,252.73440985813528
outputs/tmp_0084_median.npy,14,214.0,2,1177,1.6151231945624469,6.5443166602647569,0.23299319727891157,0.76785714285714279,0.67981595413791018,317.10665716593979
outputs/tmp_0085_median.npy,25,181.0,1,1564,2.0760869565217392,5.1885143695746425,0.17530390275111965,0.60524632117722332,0.65456603729762364,269.31340722880367
outputs/tmp_0086_median.npy,19,186.0,2,1420,1.6598591549295774,5.4007505980572912,0.19309372797744892,0.63636363636363569,0.70066337211456931,301.57725362802029
outputs/tmp_0087_median.npy,19,153.0,2,1264,1.8370253164556962,5.2159403935659094,0.21694378463974665,0.65083135391924007,0.68571535272122763,288.83065253752181
outputs/tmp_0088_median.npy,16,139.0,2,1441,1.633587786259542,4.6206949580460632,0.19027777777777777,0.57569444444444484,0.72434740562957545,292.17194995690539
outputs/tmp_0089_median.npy,19,90.0,2,1549,1.6604260813428018,3.3170514451431821,0.17603359173126615,0.51065891472868208,0.69652081643104169,275.99302786470815
outputs/tmp_0090_median.npy,17,95.0,1,1626,1.6113161131611315,2.9833848817604802,0.16861538461538461,0.33846153846153781,0.63932217085193266,287.70568909362663
outputs/tmp_0091_median.npy,33,47.0,0,1608,2.8271144278606966,4.369012449390155,0.17050404480398257,0.40323584318606076,0.78653393824698536,251.34374153546185
outputs/tmp_0092_median.npy,17,42.0,0,1460,1.6650684931506849,2.3008661997780946,0.18779986291980807,0.34681288553803957,0.61149196074099843,293.70181759028122
outputs/tmp_0093_median.npy,18,61.0,2,1468,1.5967302452316077,2.7482052980945348,0.18677573278800272,0.45057941376959842,0.67744586494349268,277.89985630192041
outputs/tmp_0094_median.npy,44,370.0,7,1480,3.9047297297297296,12.981888810535859,0.18526031102096011,0.54631507775524035,2.1769554349441025,297.16996143356181
outputs/tmp_0095_median.npy,45,79.0,7,1481,4.4442943956785959,7.0556605577776335,0.18412162162162163,0.52905405405405326,1.3044719422196336,248.15601158742371
outputs/tmp_0096_median.npy,20,105.0,2,1415,1.6579505300353357,3.8707426681718888,0.19377652050919378,0.69306930693069302,0.68132959031623175,306.64071205285131
outputs/tmp_0097_median.npy,37,63.0,2,1694,2.9338842975206614,4.8662509686168596,0.16125221500295334,0.46101594802126522,0.93012545470348251,262.26363812786178
outputs/tmp_0098_median.npy,22,133.0,2,1515,1.8943894389438944,4.556872176521499,0.18064729194187581,0.51453104359313084,0.85333846326480411,283.58202132240245
outputs/tmp_0099_median.npy,20,143.0,3,1406,1.9046941678520626,5.2274870562763134,0.19501779359430604,0.31281138790035523,0.68291618734649295,285.05110302026696
outputs/tmp_0100_median.npy,17,127.0,2,1578,1.7217997465145753,4.6052588890510497,0.17311350665821179,0.39711477488902913,0.71356367830253919,281.12184669711604
outputs/tmp_0101_median.npy,17,93.0,2,1524,1.6253280839895012,3.5815455775938254,0.17990807616546289,0.020682862770846491,0.63479936142428939,289.42383890753052
outputs/tmp_0102_median.npy,22,68.0,1,1493,1.8365706630944407,2.9462843699497525,0.18208221626452187,0.56680071492403916,0.68863519760777969,283.4822772952142
outputs/tmp_0103_median.npy,24,55.0,1,1598,2.165206508135169,3.0377666070002736,0.17094552285535378,0.55165936130244198,0.79676478345832868,257.76701207005488
outputs/tmp_0104_median.npy,18,108.0,2,1428,1.8648459383753502,3.8171545624792365,0.19201121233356691,0.48283111422564795,0.66681192454920524,285.01362942780582
outputs/tmp_0105_median.npy,27,53.0,1,1632,2.1789215686274508,3.2232833725459002,0.16799509503372165,0.34825260576333594,0.77865880434079804,261.35842463101051
outputs/tmp_0106_median.npy,26,43.0,0,1628,1.8421375921375922,2.7456050833016206,0.1684081130915796,0.4904732636754755,1.1132941290282206,283.1696202344495
outputs/tmp_0107_median.npy,21,34.0,0,1427,1.8395234758234058,2.5305769727417817,0.19214586255259467,0.47265077138849876,0.68471592745967047,278.92494949618936
outputs/tmp_0108_median.npy,22,46.0,0,1664,1.828125,2.4610967973473659,0.16476247745039085,0.33373421527360225,0.96694747077512344,253.09658077486284
outputs/tmp_0109_median.npy,21,26.0,0,1510,1.576158940397351,1.9086317907040884,0.18157720344599071,0.58581842279655383,0.66084487335809128,281.75849523332397
outputs/tmp_0110_median.npy,23,46.0,0,1566,1.7918263090676885,2.416701066838804,0.17507987220447285,0.30255591054313236,0.65311666022828752,268.32069858441639
outputs/tmp_0111_median.npy,25,49.0,0,1794,1.9096989966555185,2.6870774654186365,0.15281650864472951,0.26324595649749061,1.1206632084179704,260.29819103957618
outputs/tmp_0112_median.npy,25,35.0,0,1563,1.9334612923864363,2.5672129240322272,0.17541613316261204,0.27304737516005062,0.63043224540826293,264.6984387200693
outputs/tmp_0113_median.npy,35,44.0,0,1626,2.7373923739237394,4.3486482993885076,0.16738461538461538,0.54153846153846075,1.0505369753076224,235.37595572334459
outputs/tmp_0114_median.npy,24,94.0,1,1659,1.9734779987944544,3.4235676670388488,0.16525934861278649,0.47074788902292081,0.74956566888952247,294.16034747027504
outputs/tmp_0115_median.npy,24,89.0,2,1601,2.0562148657089319,3.5691562190847335,0.17125000000000001,0.28250000000000125,0.75362805958662293,264.91743590049549
outputs/tmp_0116_median.npy,21,98.0,1,1656,1.7934782608695652,3.0083789555753553,0.16495468277945619,0.4719033232628389,0.69009336238600094,273.5020431817419
outputs/tmp_0117_median.npy,18,87.0,1,1394,1.7898134863701578,2.9341671210158675,0.19669777458722182,0.34314429289303666,0.75860553594576596,292.31543802607086
outputs/tmp_0118_median.npy,18,33.0,0,1457,1.6966369251887441,2.1856073667019649,0.18715659340659341,0.53021978021977978,0.71293309511825487,267.9857377695775
outputs/tmp_0119_median.npy,19,27.0,0,1665,1.8516516516516517,2.2005129019859395,0.16466346153846154,0.55048076923076816,0.74108893893650318,255.10235367469508
outputs/tmp_0120_median.npy,20,27.0,0,1598,1.9505632040050063,2.3229677747012811,0.17157169693174704,0.61991233562930481,0.71262765402867179,283.87519949503866
outputs/tmp_0121_median.npy,22,35.0,0,1655,1.851963746223565,2.3926790553958073,0.16565900846432891,0.4322853688029013,0.64182313862574225,281.07452457960613
outputs/tmp_0122_median.npy,18,42.0,0,1432,1.6578212290502794,2.2649769077458504,0.1914744933612858,0.54472396925227073,0.62635947615418253,293.04046838640636
outputs/tmp_0123_median.npy,15,56.0,1,1578,1.4917617237008871,1.8710645903190581,0.17374762206721622,0.37095751426759632,0.64921499662183713,288.30155033933437
outputs/tmp_0124_median.npy,22,37.0,0,1760,2.043181818181818,2.5602643442419564,0.15548607163160888,0.44968732234223985,0.82625898323629376,266.46744044397906
outputs/tmp_0125_median.npy,25,27.0,0,1605,1.9862928348909656,2.5077696638314682,0.17082294264339151,0.31327930174563562,0.6216091575540178,285.83649450434905
outputs/tmp_0126_median.npy,17,23.0,0,1453,1.3957329662766689,1.4266786382895642,0.18870523415977961,0.54201101928374573,0.59867278766026011,319.23082302673635
outputs/tmp_0127_median.npy,23,41.0,0,1553,1.8737926593689633,2.5964043889496611,0.17654639175257733,0.47680412371133918,0.73257685842023978,257.36525897969153
outputs/tmp_0128_median.npy,16,36.0,0,1528,1.5013089005235603,1.738461847634265,0.17943680419122462,0.29404060248853925,0.59922206451591609,298.1892056001679
outputs/tmp_0129_median.npy,21,116.0,3,1667,1.8572285542891422,4.0534832048910756,0.16416566626650661,0.52791116446578745,1.1641579707023408,270.82685009939996
outputs/tmp_0130_median.npy,21,32.0,0,1736,1.9464285714285714,2.5176814659110414,0.15734870317002883,0.13198847262247931,0.63862438182151915,259.03438280108554
outputs/tmp_0131_median.npy,16,32.0,0,1461,1.5475701574264202,1.8727382204150138,0.18767123287671234,0.33493150684931478,0.6572675219556644,300.65118432745692
outputs/tmp_0132_median.npy,21,26.0,0,1727,1.8679791546033584,2.1319934816277657,0.15784730269087163,0.4947856315179604,0.83430883318956539,279.03036205425934
outputs/tmp_0133_median.npy,20,34.0,0,1632,1.9963235294117647,2.4522371165368324,0.16799509503372165,0.33384426732066119,0.69395316287265385,284.74736264620185
outputs/tmp_0134_median.npy,19,23.0,0,1738,1.7991944764096663,2.0582594667277867,0.15774323546344271,0.49107656879677652,0.84904480130087401,270.54657422703337
outputs/tmp_0135_median.npy,19,52.0,1,1523,1.6684175968483257,2.4800650879996367,0.1798072711344722,0.11081909767849285,0.69733037805247067,262.77568521217188
outputs/tmp_0136_median.npy,28,37.0,0,1707,2.338605741066198,3.3146181597891933,0.15767878077373973,0.32825322391559214,0.78774384109713491,237.1100708014749
outputs/tmp_0137_median.npy,23,37.0,0,1793,2.1076408254322363,2.6206764325520271,0.15290178571428573,0.39425223214285721,0.68843685346850381,262.23110417389188
outputs/tmp_0138_median.npy,27,46.0,0,1770,2.036723163841808,2.9821136282380865,0.15488976823063877,0.43697003957037833,0.68273590086684144,267.21826462176313
outputs/tmp_0139_median.npy,21,68.0,1,1652,1.7130750605326877,2.7282041360435696,0.16596002422774075,0.18776499091459817,0.61410701929473754,271.80864604507053
outputs/tmp_0140_median.npy,22,45.0,0,1560,1.6935897435897436,2.3660981482335628,0.17575368826170623,0.44130853110968438,0.70763881709067245,304.72144292244036
outputs/tmp_0141_median.npy,26,41.0,0,1647,2.1159684274438373,2.9653790650792584,0.16646415552855406,0.37515188335358401,0.74094785251367001,254.96272578826219
outputs/tmp_0142_median.npy,37,223.0,3,1439,3.2675469075747046,7.4767182973530186,0.18011126564673158,0.54207232267037564,1.0836486408835546,245.13323151740764
outputs/tmp_0143_median.npy,21,262.0,2,933,2.155412647374062,9.1880709958039812,0.2929184549356223,0.55954935622317625,0.86657204246770692,305.63555935565898
outputs/tmp_0144_median.npy,28,133.0,2,1582,2.3128950695322379,4.6080315843689768,0.17330803289057559,0.34471853257431934,0.70053011721006031,278.44757041211415
outputs/tmp_0145_median.npy,18,403.0,4,623,2.606741573033708,16.69270232441356,0.44051446945337619,-0.18006430868167092,1.3756041827340222,318.53570537250835
outputs/tmp_0146_median.npy,23,437.0,4,716,2.6312849162011172,16.843290991418989,0.38181818181818183,0.83146853146853128,1.3619172188043904,314.45806233282428
outputs/tmp_0147_median.npy,29,247.0,3,872,2.7626146788990824,11.684786884646252,0.3111366245694604,-0.0022962112514335656,1.1040264871328975,284.33742366815108
outputs/tmp_0148_median.npy,30,180.0,4,1480,2.7966216216216218,8.3973042291136064,0.18458417849898581,0.53211629479377942,1.0659496886003692,255.22130909683295
outputs/tmp_0149_median.npy,24,466.0,3,1328,2.6084337349397591,13.983218899803644,0.20648078372268275,0.43180105501130522,0.97957719972098978,279.23752207958046
outputs/tmp_0150_median.npy,18,421.0,4,792,2.7941919191919191,18.095127883905217,0.34481668773704172,0.50821744627054277,1.3104752058870506,293.34450028608347
outputs/tmp_0151_median.npy,21,358.0,2,1409,2.0681334279630943,10.046289570345801,0.19460227272727273,0.51491477272727293,1.0610590236606541,279.73417165954197
outputs/tmp_0152_median.npy,24,349.0,2,1281,2.1272443403590944,10.510552266932056,0.21406249999999999,0.44453125000000043,0.84176787080047299,286.56284941025547
outputs/tmp_0153_median.npy,41,52.0,2,1918,3.1532846715328469,4.8390645293886889,0.14293166405842461,0.41027647365675463,0.97797191115699789,245.58258938173867
outputs/tmp_0154_median.npy,23,36.0,0,1528,1.7336387434554974,2.3630819691779461,0.17943680419122462,0.36018336607727647,0.76646240672144472,298.05761001637347
outputs/tmp_0155_median.npy,20,43.0,0,1752,1.8727168949771689,2.2422642089783364,0.1564820102798401,0.44603083952027367,0.66141658544841997,273.13826373458016
outputs/tmp_0156_median.npy,27,146.0,2,1721,2.4352120859965138,4.8027341953379361,0.15930232558139534,0.47296511627906895,0.81801657886174672,270.67706018977299
outputs/tmp_0157_median.npy,17,43.0,0,1664,1.5691105769230769,1.9800768917868139,0.16476247745039085,-0.036680697534576069,0.68281624489537651,292.39918372941344
outputs/tmp_0158_median.npy,24,32.0,0,1833,2.0949263502454993,2.6408477468761302,0.14862757330006238,0.43247036805988831,0.83838539800435274,263.67590998839643
outputs/tmp_0159_median.npy,42,76.0,5,1610,3.3627329192546584,5.7699243767800841,0.16967060285891858,0.54661280298321957,1.1221912098466278,245.85411690545374
outputs/tmp_0160_median.npy,34,49.0,0,2039,2.8361942128494362,4.0268403605559664,0.13444553483807656,0.38886162904808641,1.4271806328821399,231.02714468278998
outputs/tmp_0161_median.npy,22,24.0,0,1923,2.0525221008840355,2.357503733234724,0.14177939646201873,0.409469302809573,0.75574733951602457,248.08065695824212
outputs/tmp_0162_median.npy,23,107.0,2,1823,1.9890290729566649,3.696210909272506,0.14983534577387486,0.50619413517327871,0.98375206511345814,253.99293368146382
outputs/tmp_0163_median.npy,48,74.0,4,1283,5.2681215900233829,7.715405839901222,0.21138845553822153,0.59438377535101461,1.5716292599239559,276.29997079844765
outputs/tmp_0164_median.npy,47,63.0,6,1615,4.0712074303405572,6.6857276544641078,0.13135068153655513,0.20817843866170965,0.8762850361413802,231.26950170921569
outputs/tmp_0165_median.npy,23,45.0,0,1954,2.1218014329580348,2.6838738309595924,0.14019457245263697,0.46666666666666651,1.0735210318754136,241.12383619507861
outputs/tmp_0166_median.npy,46,56.0,4,1521,4.3405654174884942,6.5183495163009422,0.17850877192982456,0.50120614035087818,0.954032366658224,261.99779889667099
outputs/tmp_0167_median.npy,25,75.0,1,1756,2.1258542141230068,3.3318018118727313,0.15612535612535614,0.56581196581196513,0.72760756963229245,259.07854054295575
outputs/tmp_0168_median.npy,38,57.0,3,1773,2.883812746756909,4.6751231951599008,0.15434537246049662,0.50056433408577938,0.81142207837422553,253.74887383838973
outputs/tmp_0169_median.npy,44,58.0,3,1646,3.9240583232077766,5.9581115405001182,0.16534954407294833,0.47477203647416427,1.583639178868921,248.77762989888578
outputs/tmp_0170_median.npy,29,63.0,1,1890,2.5809523809523811,3.6206429232425843,0.14505029115934356,0.45844362096347296,0.93232463155994139,240.41302851056631
outputs/tmp_0171_median.npy,19,39.0,0,1641,1.7989031078610602,2.1965623279777731,0.16699695121951219,0.5835365853658534,0.71323257941927487,289.01498572194549
outputs/tmp_0172_median.npy,34,123.0,7,1609,2.5655686761963952,5.9626625972287837,0.17036691542288557,0.58572761194029765,1.4902298595288739,271.92412573230621
outputs/tmp_0173_median.npy,25,233.0,2,1645,2.1993920972644379,6.312846909645315,0.1664715603911307,0.50568103567001854,1.1045633087073712,277.11460264976625
outputs/tmp_0174_median.npy,32,363.0,1,1606,2.919676214196762,9.7815695193199836,0.17071651090342679,0.5161993769470401,0.95626814329093612,247.94923800128845
outputs/tmp_0175_median.npy,33,477.0,2,1621,2.9154842689697715,12.390356176654523,0.16913580246913582,0.54753086419753183,0.91070883445975614,267.63581529305259
outputs/tmp_0176_median.npy,15,629.0,1,922,2.2885032537960956,20.734434303171838,0.29750271444082521,0.90988056460369149,0.95487213234387369,306.45413944112209
outputs/tmp_0177_median.npy,47,62.0,4,1394,4.7682926829268295,6.9858515827452594,0.19526202440775306,0.54845656855707103,1.1480976297738892,267.40081314938374
