,X,img_130,img_131,img_132,img_133,img_134,img_135,img_136,img_137,img_138,img_139,img_140,img_141,img_142,img_143,img_144,img_145,img_146,img_147,img_148,img_149,img_150,img_151,img_152,img_153,img_154,img_155,img_156,img_157,img_158,img_159
14,3.59383954155,0.0,0.0,4.91203064837,0.0,0.0,5.3812522997,5.50951166222,5.43997339757,5.53743120393,5.57358168508,0.0,5.43849013538,5.37684329132,0.0,5.56180713499,5.57711478812,5.57305967833,5.54368569695,5.55611909326,5.38928129007,5.52161267038,0.0,4.81085057788,5.41054779783,5.48158593637,5.52430912466,5.55505452552,5.3165364474,4.81513924819,5.31440869666
15,3.84169054441,5.49519870699,5.5829492381,5.09058250597,5.56643277798,5.57032690638,5.3269315828,5.46998981261,5.38579210472,0.0,0.0,5.57565653757,5.38502145905,5.33287657329,5.57897597271,0.0,0.0,5.54759996821,5.52061190248,5.53230201873,5.33736140921,5.47961561406,5.53782287153,4.98740704066,5.36823480364,5.44413539467,5.48032463825,0.0,4.89426620459,4.38836766716,4.91143461624
16,4.08954154728,0.0,5.58121326974,4.92199843131,0.0,5.57106914466,5.25840499038,5.43711291837,5.34019615909,5.51798193243,5.5485036588,0.0,5.33341905955,5.27861414718,5.579736736,5.56427656298,5.5771941257,0.0,0.0,0.0,5.27552096336,5.44285275718,0.0,4.8066479455,5.33854214875,5.38806743759,5.44238725605,5.53399943803,5.06493320671,4.57203472145,5.11495774765
17,4.33739255014,5.53478989391,0.0,4.48181513064,5.5667732482,0.0,5.19384781997,0.0,5.27899810848,5.4738401013,5.52520423515,5.57553421832,0.0,5.22870569486,0.0,0.0,5.54953047474,5.52418184327,5.47844528022,5.51432191395,5.21607084872,5.38623135058,0.0,4.37267270705,5.28619141086,5.33511474272,5.38476188539,5.5147562171,4.62185109554,4.41294749059,4.71233817721
18,4.58524355301,0.0,5.55168172252,4.6569697507,0.0,5.54409906428,5.11871102948,5.3864829133,5.22106196435,0.0,0.0,0.0,5.27125130823,5.1644985877,5.55109119087,5.53730014942,0.0,5.48013347391,5.44156789149,5.47252681207,5.14313038844,5.33629158731,5.57259165913,4.53430538696,5.24613158974,0.0,5.33586692776,0.0,4.7939579258,4.26677246351,4.91783622462
19,4.83309455587,0.0,0.0,4.2178259809,5.56887142947,0.0,5.04538948726,5.33786441377,5.15001612747,5.43892031316,5.48073399301,5.57605556646,5.21114190823,5.11182686411,0.0,5.51800696719,5.52467258035,0.0,5.38446452769,0.0,5.07523664021,0.0,0.0,4.08188713942,5.19210447954,5.27103032104,0.0,5.47629095907,4.34621601316,4.11852925753,4.51809260152
20,5.08094555874,5.57046821612,5.52912351911,4.3968616206,5.54250176321,5.52305416482,4.96531461232,5.27658357338,5.08881624595,5.38460606668,5.44114504756,5.5493441843,5.1377306321,5.04044409836,5.52538433146,0.0,0.0,5.44174696516,0.0,5.43520391458,4.99632775854,5.27298969072,5.57262419291,4.26422734776,0.0,5.20935681676,5.26928639823,5.43947638205,4.25188145455,3.98829134191,4.72339820015
21,5.3287965616,0.0,5.48166330296,3.9542907617,0.0,5.47991345892,4.88510667603,5.2226748601,5.01399940885,5.3350846282,5.3823214826,0.0,5.06851609692,4.98369392897,5.48156730902,5.47767101296,5.48210717802,5.38400914012,5.33443163374,5.38452365718,5.18715677625,5.2083687888,0.0,3.8166389449,5.14722788853,5.13836270562,5.20960883346,0.0,4.41195623793,3.85442750579,4.34797366028
22,5.57664756447,5.56971676153,0.0,4.12182237675,5.5217825065,0.0,4.79623425713,0.0,4.94382085609,0.0,0.0,5.52814893978,4.98966780014,4.91041627782,0.0,0.0,5.43836669692,0.0,5.26652097314,5.33858596578,4.76791984895,5.14024713659,5.57567499786,3.99594216299,5.08942111547,5.06742053256,5.13849848136,5.38899055848,3.96946250797,3.47610671684,4.56885853771
23,5.82449856734,0.0,5.44083354602,3.69714212628,0.0,5.44018150174,4.70920209716,5.15312554177,0.0,5.27000066782,5.32778994931,0.0,4.91782048199,4.84913060717,5.43945270045,5.44043204035,0.0,5.33208279884,5.20391635939,0.0,4.68374927039,5.06970138908,0.0,3.82698133691,5.03819479809,4.99006344787,5.0706030056,5.33967399746,4.12930310772,3.67421794558,4.18974290024
24,6.0723495702,0.0,0.0,3.88834801018,5.47933484859,0.0,4.61824688483,5.09163530745,4.86147466886,5.21519590754,5.26230392678,5.48011765956,4.8312232883,4.78019485696,0.0,5.3849212283,5.3818205745,5.26721867662,0.0,5.27361001562,4.60477667449,4.99355085148,5.54705684988,3.41161970596,4.97938901311,4.91460228114,4.99080487175,0.0,3.69063901172,3.58579900901,4.42357351973
25,6.32020057307,5.57084053976,5.38050609993,3.45999525605,0.0,5.38509124895,4.52130810549,5.01635213225,4.78489532324,5.14296480664,0.0,0.0,4.75782100421,4.71462310287,5.3805585384,0.0,5.32479877345,0.0,5.12777840445,5.21919406197,4.5206930964,0.0,0.0,3.60648885044,4.93070457627,4.82853745205,0.0,5.27742124673,3.61002102466,3.47769992833,4.06684751097
26,6.56805157593,0.0,5.32349548445,3.66322963453,5.44150504112,5.33510871998,4.43269676974,4.94865254416,4.70862482617,0.0,5.19602411388,5.43964053897,4.66733152025,4.64957822912,5.32683542187,5.33395483027,0.0,5.20367188538,5.06041829134,0.0,4.43348180839,4.92144195348,0.0,3.21298618474,4.86776791335,4.74097816171,4.91276392199,5.22202416915,3.77590157889,3.38417413881,4.31075701835
27,6.8159025788,0.0,0.0,3.23603314712,0.0,0.0,4.33326586073,4.87022827901,4.63048889572,5.07330034696,5.12117231874,0.0,4.5825178836,4.58318743454,0.0,0.0,5.25815819334,5.12674814156,4.97770531882,5.15376609872,4.35364699641,4.83664686774,5.52479063799,3.3859635706,4.81960315348,4.65645277899,4.8298952971,0.0,3.33745926129,3.30037806487,3.95288926491
28,7.06375358166,5.54515118789,5.25407413068,3.45055700942,5.38557052773,5.27016622926,4.23441603757,0.0,4.5463945833,4.99692300634,0.0,5.38523795012,4.49576628439,4.52684307687,5.25728969526,5.27174869938,0.0,0.0,0.0,5.08822116663,4.26946624338,4.75801059119,0.0,3.26927938977,4.76543011155,0.0,4.75277039046,5.15114298937,3.49982449584,3.20601587676,4.19802442553
29,7.31160458453,0.0,0.0,3.05307844348,0.0,0.0,4.13855530511,4.80185629301,4.46624463557,4.92478050345,5.04938472873,0.0,4.41054104789,4.73455181903,0.0,5.21301543813,5.19246151493,5.05537833137,4.90750809877,0.0,4.18641948916,4.67571420062,5.48066220429,2.85491302231,4.71036280335,4.57065967002,4.66308814749,5.08929738032,3.08062648692,3.06929801212,3.85805571805
30,7.55945558739,5.522086739,5.18930218162,3.25911584419,5.33389242484,5.20681508597,4.04257551244,4.72057272036,4.39070554123,0.0,4.97021201011,5.32950567679,4.31946001605,4.34403840554,5.19303271865,0.0,5.11595647825,4.97180447529,4.81707593418,5.01353238251,4.10215918324,4.59068582619,0.0,3.1303337685,4.65485970512,4.47503162207,4.58357280914,0.0,3.31344537043,2.717670503,4.11223623087
31,7.80730659026,0.0,5.11218591969,3.14457420761,0.0,5.13239418469,3.94586232449,4.64988954437,4.30933201988,4.84547633183,0.0,0.0,4.24221832025,4.29503902879,5.11763912982,5.14198251555,0.0,4.89720358518,4.73815402531,4.94284605278,4.01811772059,4.49558596122,5.44086659466,2.70070371715,4.60826923187,4.40081419227,0.0,5.01304799612,2.86805636182,2.99211148779,3.77829599109
32,8.05515759312,0.0,0.0,2.74973631557,5.26916957578,0.0,3.83467497446,4.5648671895,4.23149507645,4.76740820323,4.89138690589,5.26178370973,4.15821166921,4.24236747691,0.0,0.0,5.04196478726,0.0,0.0,4.86877958344,3.94846187006,0.0,0.0,2.9795483747,4.55090068298,4.2945764392,4.49173978569,4.94128279642,2.78532983501,2.89597473236,4.02954610042
33,8.30300859599,5.47944141686,5.03819877538,2.98677173427,0.0,5.0619272291,3.75266294312,4.49443289873,4.15448483703,4.68497096585,4.80355953152,0.0,4.05656185186,4.19343072373,5.04192535613,5.07505764836,0.0,4.81097139982,4.64981173648,0.0,3.85799549556,4.4206817177,5.38486215292,2.8609366207,4.51199025108,4.21576970842,4.40725490056,0.0,3.00475115559,2.83314711191,3.6838572054
34,8.55085959885,0.0,0.0,2.61066016309,5.20913148654,0.0,3.65272969607,0.0,4.07298474463,0.0,0.0,5.19920098868,0.0,4.14232688315,0.0,4.9946866078,4.96045174998,4.72318466655,4.56512733106,4.7939579258,3.77822362677,4.32578239752,0.0,2.49136169383,4.46414662646,4.12733160938,4.31615912811,4.86321576061,2.59328606702,2.75358305889,3.94953637338
35,8.79871060172,5.43772044647,4.95180362507,2.80888586736,0.0,4.98168272737,3.56596581745,4.41889762223,4.00894066138,4.60396669537,4.7250863422,0.0,3.98873727529,4.10687054448,4.95337788586,0.0,4.87582494983,0.0,4.47206863758,4.71103915612,3.72057272036,4.23997480112,0.0,2.77597433113,4.41197305769,4.03426739704,4.23337690347,4.78671593912,2.83186977428,2.62013605497,3.59977393915
36,9.04656160458,0.0,4.87031024677,2.48713837548,5.13378791763,4.90698653345,3.4571246263,4.35349307315,3.93084719168,4.52482436285,4.63380162352,5.12429224262,3.88885316698,4.06340842498,4.87398287532,4.92330102252,0.0,4.6346686803,0.0,0.0,3.64058080649,4.15794005596,5.32940601595,2.38021124171,4.37641269699,3.94141204037,4.149465451,0.0,2.3909351071,2.59439255038,3.87748652807
37,9.29441260745,0.0,0.0,2.68304703824,0.0,0.0,3.34596154181,4.26789885606,3.86486691433,0.0,0.0,0.0,3.81311375401,4.02263453994,0.0,0.0,4.79373452329,4.55072964318,4.38624919671,4.6330541633,3.58217703769,4.07276442105,0.0,2.63042787503,4.33869548901,0.0,4.05941193744,4.7075701761,2.63346845558,2.23299611039,3.54814363743
38,9.54226361032,5.38520575167,4.78316007106,2.29666519026,5.06600894249,4.81775702498,3.29203443599,4.20466251175,3.78823909738,4.44049977125,4.54260137775,5.05286700975,3.75220215318,3.98403198027,4.78655977936,4.84085228893,4.70203397556,0.0,4.29565504943,4.55219351743,3.52153034128,0.0,5.26335196839,2.52244423351,4.28862923466,3.84242200336,0.0,4.63149450139,2.29885307641,2.44247976906,3.52853106064
39,9.79011461318,0.0,0.0,2.54406804435,0.0,0.0,3.20547503674,4.13735411137,3.71708772493,4.35171902342,4.4493549587,0.0,3.67024585307,3.94389004825,0.0,4.76171740258,0.0,4.45423489575,4.19961806771,0.0,3.43980621139,3.99073832851,0.0,2.12057393121,4.24934513635,3.76200296938,3.97754070595,0.0,2.22788670461,2.3909351071,3.77524625974
40,10.037965616,5.33015190007,4.68982366799,2.12385164097,4.98755008008,4.74070998618,3.11859536522,0.0,3.67033864113,4.26474700835,0.0,4.96752925623,3.58024050827,3.90238368443,4.69460519893,0.0,4.61187194083,4.37069809258,0.0,4.47162903857,3.39164070349,3.90708874507,5.20190214177,2.44715803134,4.21632427869,3.67559505639,3.89492497736,4.55481612061,2.43296929087,2.34830486305,3.44310645674
41,10.2858166189,0.0,4.59283159273,2.35218251811,4.9121050949,4.65255575021,3.07003786661,4.06337089359,3.60991441009,0.0,4.35504903178,4.89235064958,3.52853106064,3.87320430928,4.60630610955,4.68043523556,0.0,0.0,4.11813239992,4.39229236109,3.34183005692,3.83103748564,0.0,2.06069784035,0.0,3.56133994146,3.81458051601,4.47459501352,2.07188200731,2.33445375115,3.71924839845
42,10.5336676218,0.0,0.0,1.96848294855,0.0,0.0,2.92220627744,4.00315883395,3.53096768157,4.17843013995,4.26601990885,0.0,3.44498111209,3.83454785768,0.0,0.0,4.51951298326,4.2745273044,4.02966780268,4.3209559369,3.27875360095,3.74764481933,5.12651128935,2.28103336725,4.18392435176,3.49858620882,3.71891668601,0.0,2.29446622616,2.29446622616,3.36791473879
43,10.7815186246,5.26349404172,4.49734438102,2.22271647115,4.82902058486,4.56796690682,2.8609366207,3.95414598883,3.48172919696,4.10171271385,4.17324455906,4.80333418472,3.36191661867,3.81063570028,4.51474692463,4.59879050676,4.42383545851,4.18026927767,3.94299959337,0.0,3.50188049376,3.66968870806,0.0,1.8260748027,4.15118591809,3.43648069501,3.63306427269,4.39740114935,1.91907809238,2.06818586175,3.63367040605
44,11.0293696275,0.0,0.0,1.86923171973,0.0,0.0,2.81090428067,3.87291344162,3.42991369776,4.01715859849,0.0,0.0,3.30470589821,3.77531912183,0.0,4.51518478172,0.0,0.0,0.0,4.24264079782,3.13001194967,3.59439255038,0.0,2.09691001301,4.11968469182,3.34986008219,0.0,4.31900189946,1.85125834872,2.08990511144,3.29972515398
45,11.2772206304,5.20372350802,4.40524387986,2.16435285578,4.74906348825,4.47039578882,2.74115159885,0.0,3.35679046035,0.0,4.07693157456,4.71821095473,3.27600198996,3.73110505122,4.40404648599,0.0,4.33110322638,4.08767496004,3.8487431819,4.16393620923,3.08026562734,0.0,5.05512976429,1.98677173427,4.08059041445,3.26458172924,3.56133994146,0.0,2.01283722471,1.74036268949,3.57333584007
46,11.5250716332,0.0,4.30373588904,2.07918124605,0.0,4.37923297817,2.710963119,3.82652830634,0.0,3.9386197815,3.9758911364,0.0,3.1964525417,3.70311934624,4.316452627,4.43097755294,0.0,4.00104105799,3.76826801645,0.0,3.02160271603,3.52685598713,0.0,1.39794000867,4.04226040669,3.19672872262,3.48897352473,4.24189497163,1.61278385672,1.91381385238,3.23426412438
47,11.7729226361,0.0,0.0,1.69019608003,4.66079909605,0.0,2.60314437262,3.74686762785,3.31407799178,3.84855857212,0.0,4.62657644441,3.14550717141,3.67696781429,0.0,4.34560895054,4.22401481137,3.9144489407,3.69635638873,4.09004632246,2.99913054129,3.43648069501,4.97571205631,1.86923171973,4.0121198358,0.0,3.41730558324,4.16932168368,1.87506126339,1.83884909074,3.51547644138
48,12.020773639,5.12804690782,4.19373663347,1.86332286012,0.0,4.29364977922,2.54032947479,3.71458120884,3.27415784926,3.77041013151,3.88018455283,0.0,3.10002573011,3.65350194696,4.2170099098,0.0,4.13325141247,0.0,0.0,4.02962723905,2.94939000664,3.37657695706,0.0,1.59106460703,3.97836314708,3.11958577496,3.37821614975,0.0,1.4623979979,1.66275783168,3.15896526038
49,12.2686246418,0.0,0.0,1.38021124171,4.58133513892,0.0,2.47129171106,3.66903780089,3.2415464806,0.0,3.78554336996,4.53482538625,3.0244856677,3.62808226099,0.0,4.25662154607,0.0,3.82451632801,3.60498162961,0.0,2.88479536395,3.30233092868,4.89889513733,1.83250891271,3.9447293603,3.06032002869,3.28284860283,4.08923373137,1.75587485567,1.55630250077,3.44075170048
50,12.5164756447,5.05873720794,4.112169148,1.75587485567,0.0,4.20803804935,2.41830129132,3.62417892575,3.1849751907,3.71650416377,0.0,0.0,2.9951962916,3.59417147911,4.1216583125,0.0,4.0353897092,3.72599325892,3.53058385965,3.94743372189,2.83821922191,3.23401081759,0.0,1.75587485567,3.92184248141,2.98542647408,0.0,4.01840920738,1.54406804435,1.7075701761,3.12645611343
51,12.7643266476,0.0,0.0,1.51851393988,4.49112346702,0.0,2.29446622616,0.0,3.14082218011,3.63728954768,3.68886456805,4.44329428683,2.93298082192,3.5605044152,4.0236639182,4.17087750728,3.93424588102,0.0,3.45484486001,3.88029899143,2.83378437466,0.0,4.80629531814,1.36172783602,3.89525675314,2.91381385238,3.2159018132,3.94185912653,1.47712125472,1.55630250077,3.37694175715
52,13.0121776504,0.0,4.0051805125,1.67209785794,0.0,4.11544408344,2.19865708695,3.55954755558,3.07700432679,3.5582284218,3.60756224318,0.0,0.0,3.5460488664,0.0,4.10009471501,0.0,3.63898815934,0.0,3.80753502807,2.76937732608,3.17405980773,0.0,1.67209785794,3.86492619154,2.85853719757,3.15442397311,0.0,1.54406804435,1.57978359662,3.05576046469
53,13.2600286533,4.97728909351,3.90064018398,1.49136169383,4.40631871895,4.02259331402,2.28555730901,3.54157924395,3.03622954409,0.0,0.0,4.34962715407,2.85491302231,3.5087989654,3.92001891603,0.0,3.83689351638,3.56867097801,3.39585037602,0.0,2.76715586608,3.11627558758,0.0,1.11394335231,3.83941519268,2.79028516403,3.06632592536,3.87494543609,1.34242268082,1.30102999566,3.31217735644
54,13.5078796562,0.0,0.0,1.67209785794,0.0,0.0,2.16435285578,3.47885496753,3.01828430843,3.48172919696,3.51454775266,0.0,2.81822589361,3.4847268043,0.0,4.02321129233,0.0,0.0,3.32139127831,3.75853342224,2.70926996098,3.05346260493,4.72897839199,1.49136169383,3.81584329066,2.70926996098,3.007747778,3.81458051601,1.47712125472,1.43136376416,2.98000337158
55,13.755730659,0.0,3.80332052358,1.23044892138,4.31094808033,3.94408767942,2.14301480025,3.43152458419,2.93247376468,3.41680687182,3.4287825115,4.25336223983,2.78318869108,3.44341946178,3.82613961794,0.0,3.73463983899,3.4884096889,3.25236751446,3.68160299873,2.6294095991,2.98000337158,0.0,1.41497334797,3.78724788033,2.67486114074,2.9934362305,0.0,1.23044892138,1.4623979979,3.25188145455
56,14.0035816619,4.90170890839,0.0,1.36172783602,0.0,0.0,2.11727129566,3.39427652677,2.86569605992,0.0,0.0,0.0,2.74193907773,3.42716140293,3.7427251313,3.93222001388,3.65801139666,3.41946007279,0.0,0.0,2.55144999797,2.94497590841,4.63386217206,1.04139268516,3.75342984158,0.0,2.93348728785,3.76245348236,1.41497334797,1.36172783602,2.91539983521
57,14.2514326648,0.0,3.70509361055,1.34242268082,4.22706359234,3.86189269039,1.94448267215,0.0,2.82477646248,3.36754227352,3.31470969296,4.15630679949,2.65321251378,3.39181692361,0.0,3.86593266819,0.0,0.0,3.21695720736,3.61741974674,2.59879050676,2.89320675306,0.0,1.20411998266,3.72419391951,2.62428209584,0.0,3.68583127463,1.27875360095,1.04139268516,3.20139712432
58,14.4992836676,4.81398107564,3.59977393915,1.51851393988,0.0,3.76618969331,2.02530586526,3.34927752747,2.80888586736,3.28080592839,3.25188145455,0.0,2.62013605497,3.66266340957,3.63052957143,0.0,3.55448916,3.34615730223,3.15685190107,3.57112627708,2.54530711647,0.0,4.55181582235,1.17609125906,3.71733758272,2.53907609879,2.86864443839,0.0,1.14612803568,1.36172783602,2.8802417759
59,14.7471346705,0.0,0.0,1.11394335231,4.14829409743,0.0,1.93449845124,3.29907126003,2.77597433113,3.20466251175,0.0,4.06054675513,2.60314437262,3.28375338333,0.0,3.78326023287,0.0,3.22115332195,3.07445071895,0.0,2.49968708262,2.8260748027,0.0,1.11394335231,3.67550338473,2.54530711647,2.82085798944,3.61992771029,1.6232492904,1.11394335231,3.1312977966
60,14.9949856734,0.0,3.50229052791,1.38021124171,0.0,3.69853549256,1.89209460269,3.28712962072,2.73239375982,0.0,3.17580163285,0.0,2.52633927739,3.27508089846,3.54555450723,0.0,3.44185217577,0.0,0.0,3.51995918075,2.4814426285,2.79309160018,4.4613184088,1.2552725051,3.64345267649,2.54530711647,2.79379038469,3.58546072951,1.32221929473,0.47712125472,2.76937732608
61,15.2428366762,4.73279569829,0.0,1.32221929473,4.04995414802,0.0,1.81291335664,3.23678909941,2.65801139666,3.17289469775,3.0580462304,3.96642334594,2.49968708262,3.27160930138,3.44498111209,3.71062501506,3.37857957612,3.19479175772,3.05422990986,3.45423489575,2.39967372148,2.69548167649,0.0,0.845098040014,0.0,2.43616264704,2.68930885912,0.0,1.30102999566,1.43136376416,3.08350261983
62,15.4906876791,0.0,3.4230819583,0.954242509439,3.96955568422,3.60906054993,1.75587485567,0.0,2.59769518593,3.09307130638,0.0,3.875639937,2.3961993471,3.20978301485,0.0,3.64571693937,0.0,3.1218879851,3.01029995664,3.41010207664,2.37839790095,2.68752896121,0.0,1.11394335231,3.61982350046,2.38201704257,2.64640372622,3.52517442784,1.17609125906,1.17609125906,2.72835378202
63,15.7385386819,4.6438473103,3.34537373056,1.32221929473,0.0,3.52309583825,1.76342799356,3.19920647916,2.57403126773,3.04493154615,3.0257153839,0.0,2.41664050734,3.21404867941,3.36847283844,0.0,3.27852496474,3.06483221974,2.98227123304,0.0,2.41830129132,2.62838893005,4.36904878894,0.954242509439,3.58103894877,2.36172783602,0.0,3.47697646576,1.11394335231,0.954242509439,3.03100428136
64,15.9863896848,0.0,0.0,0.954242509439,3.88195497134,0.0,1.75587485567,3.16820274684,2.50105926222,0.0,2.97772360529,3.77981286317,2.40654018043,3.17609125906,0.0,3.56300618706,3.19117145573,0.0,0.0,3.34830486305,2.31597034546,0.0,0.0,1.17609125906,3.54900326203,2.29225607136,2.57749179984,0.0,1.36172783602,1.27875360095,2.69284691928
65,16.2342406877,0.0,3.21642983088,1.11394335231,0.0,3.42357351973,1.74036268949,3.13924921757,2.47421626408,2.97863694838,2.88817949392,0.0,2.357934847,3.10788802518,3.26623169669,0.0,0.0,3.00216606176,2.91169015875,3.30920417967,2.56937390962,2.60314437262,4.2805100797,0.602059991328,3.51174971134,2.27646180417,2.56466606425,3.42569721336,1.14612803568,1.0,2.976349979
66,16.4820916905,4.56335054011,0.0,0.778151250384,3.7943486039,0.0,1.81291335664,3.09236969963,2.43136376416,2.93247376468,0.0,3.67760695272,2.35602585719,3.09412159584,3.20357677498,3.49387611085,3.1312977966,2.93196611473,2.85186960073,0.0,2.21484384805,2.54282542696,0.0,1.11394335231,3.50487845941,0.0,2.49276038903,3.37364747221,1.34242268082,1.11394335231,2.65991620007
67,16.7299426934,0.0,3.13449585583,1.17609125906,0.0,3.34262004255,1.53147891704,3.06333335895,2.46389298899,2.90200289135,2.79795964374,0.0,2.2552725051,3.09236969963,0.0,3.44404479592,0.0,0.0,2.81624129999,3.2650537885,2.1398790864,2.49276038903,4.18210065989,0.698970004336,3.47494433547,2.21484384805,2.44870631991,0.0,1.23044892138,1.14612803568,2.93701610746
